"Comb_sciname" "BodyMass"
"8580" "Geophis_rhodogaster" "14.2"
"8581" "Geophis_rostralis" "12.4"
"8582" "Geophis_russatus" "9.6"
"8583" "Geophis_ruthveni" "5.5"
"8584" "Geophis_sallaei" "8"
"8585" "Geophis_semidoliatus" "8.7"
"8586" "Geophis_sieboldi" "16.2"
"8587" "Geophis_talamancae" "3.5"
"8588" "Geophis_tarascae" "13.7"
"8589" "Geophis_tectus" "12.9"
"8590" "Geophis_turbidus" "7"
"8591" "Geophis_zeledoni" "18.4"
"8592" "Emmochliophis_fugleri" "16.5"
"8593" "Emmochliophis_miops" "15"
"8594" "Enuliophis_sclateri" "37"
"8595" "Enulius_bifoveatus" "9.5"
"8596" "Enulius_flavitorques" "29.1"
"8597" "Enulius_oligostichus" "6.7"
"8598" "Enulius_roatanensis" "11.4"
"8599" "Hydromorphus_concolor" "94.9"
"8600" "Hydromorphus_dunni" "26.5"
"8601" "Hypsiglena_affinis" "8.7"
"8602" "Hypsiglena_torquata" "58.8"
"8603" "Hypsiglena_chlorophaea" "46.2"
"8604" "Hypsiglena_jani" "58.8"
"8605" "Hypsiglena_slevini" "38.8"
"8606" "Hypsiglena_tanzeri" "16.5"
"8607" "Pseudoleptodeira_latifasciata" "65.3"
"8608" "Trimetopon_barbouri" "5.5"
"8609" "Trimetopon_gracile" "8"
"8610" "Trimetopon_pliolepis" "7.1"
"8611" "Trimetopon_simile" "2.1"
"8612" "Trimetopon_slevini" "6.4"
"8613" "Trimetopon_viquezi" "5"
"8614" "Imantodes_cenchoa" "515.8"
"8615" "Imantodes_chocoensis" "202.6"
"8616" "Imantodes_lentiferus" "267.8"
"8617" "Imantodes_phantasma" "206"
"8618" "Imantodes_tenuissimus" "58.8"
"8619" "Imantodes_gemmistratus" "122"
"8620" "Leptodeira_annulata" "185.4"
"8621" "Leptodeira_bakeri" "66.1"
"8622" "Leptodeira_septentrionalis" "193.2"
"8623" "Leptodeira_maculata" "89.1"
"8624" "Leptodeira_rubricata" "68.3"
"8625" "Leptodeira_polysticta" "152.1"
"8626" "Leptodeira_punctata" "55.3"
"8627" "Leptodeira_splendida" "124.8"
"8628" "Leptodeira_frenata" "72"
"8629" "Leptodeira_uribei" "60.6"
"8630" "Leptodeira_nigrofasciata" "42.6"
"8631" "Imantodes_inornatus" "184"
"8632" "Nothopsis_rugosus" "20.2"
"8633" "Omoadiphas_aurula" "7.2"
"8634" "Omoadiphas_cannula" "9.8"
"8635" "Omoadiphas_texiguatensis" "1.9"
"8636" "Plesiodipsas_perijanensis" "99.5"
"8637" "Pliocercus_euryzonus" "65.5"
"8638" "Pliocercus_wilmarai" "40.3"
"8639" "Rhadinella_anachoreta" "5.1"
"8640" "Rhadinella_godmani" "40.2"
"8641" "Rhadinella_hannsteini" "15.8"
"8642" "Rhadinella_hempsteadae" "44.8"
"8643" "Rhadinella_kanalchutchan" "27.6"
"8644" "Rhadinella_kinkelini" "14.1"
"8645" "Rhadinella_lachrymans" "28.1"
"8646" "Rhadinella_montecristi" "37.9"
"8647" "Rhadinella_pegosalyta" "12.2"
"8648" "Rhadinella_pilonaorum" "8.7"
"8649" "Rhadinella_posadasi" "7.2"
"8650" "Rhadinella_rogerromani" "7.1"
"8651" "Rhadinella_schistosa" "5"
"8652" "Rhadinella_serperaster" "21.6"
"8653" "Rhadinella_tolpanorum" "14.6"
"8654" "Rhadinophanes_monticola" "56.6"
"8655" "Tantalophis_discolor" "50.2"
"8656" "Tretanorhinus_mocquardi" "75.9"
"8657" "Tretanorhinus_nigroluteus" "123.7"
"8658" "Tretanorhinus_taeniatus" "40.5"
"8659" "Tretanorhinus_variabilis" "164.4"
"8660" "Urotheca_decipiens" "40.4"
"8661" "Urotheca_dumerilli" "9.8"
"8662" "Urotheca_fulviceps" "56.3"
"8663" "Urotheca_guentheri" "61.1"
"8664" "Urotheca_lateristriga" "55"
"8665" "Urotheca_multilineata" "42.7"
"8666" "Urotheca_myersi" "11.7"
"8667" "Urotheca_pachyura" "74.6"
"8668" "Diaphorolepis_laevis" "28.3"
"8669" "Diaphorolepis_wagneri" "64.4"
"8670" "Synophis_bicolor" "95.8"
"8671" "Synophis_lasallei" "38.8"
"8672" "Synophis_plectovertebralis" "25.7"
"8673" "Synophis_calamitus" "37.78"
"8674" "Scaphiodontophis_annulatus" "89.7"
"8675" "Scaphiodontophis_venustissimus" "89.7"
"8676" "Sibynophis_bistrigatus" "5.5"
"8677" "Sibynophis_subpunctatus" "16.3"
"8678" "Sibynophis_sagittarius" "8.2"
"8679" "Sibynophis_bivittatus" "19.2"
"8680" "Sibynophis_melanocephalus" "65.1"
"8681" "Sibynophis_chinensis" "46.4"
"8682" "Sibynophis_collaris" "77.6"
"8683" "Sibynophis_triangularis" "47.4"
"8684" "Sibynophis_geminatus" "32"
"8685" "Grayia_caesar" "149.3"
"8686" "Grayia_ornata" "137.5"
"8687" "Grayia_smithii" "47.4"
"8688" "Grayia_tholloni" "186.2"
"8689" "Blythia_reticulata" "21.6"
"8690" "Elapoidis_fusca" "20.2"
"8691" "Rabdion_forsteni" "18.2"
"8692" "Collorhabdium_williamsoni" "5.5"
"8693" "Etheridgeum_pulchrum" "1.4"
"8694" "Calamorhabdium_acuticeps" "0.4"
"8695" "Calamorhabdium_kuekenthali" "2.1"
"8696" "Rhabdops_olivaceus" "62.4"
"8697" "Macrocalamus_chanardi" "3.9"
"8698" "Macrocalamus_vogeli" "1.8"
"8699" "Macrocalamus_gentingensis" "9.9"
"8700" "Macrocalamus_lateralis" "11.4"
"8701" "Macrocalamus_jasoni" "56.8"
"8702" "Macrocalamus_schulzi" "11.4"
"8703" "Macrocalamus_tweediei" "20.2"
"8704" "Pseudorabdion_albonuchalis" "4.2"
"8705" "Pseudorabdion_collaris" "3.5"
"8706" "Pseudorabdion_montanum" "19.7"
"8707" "Pseudorabdion_talonuran" "4"
"8708" "Pseudorabdion_ater" "4.7"
"8709" "Pseudorabdion_taylori" "1.8"
"8710" "Pseudorabdion_oxycephalum" "4.7"
"8711" "Pseudorabdion_sarasinorum" "3.8"
"8712" "Pseudorabdion_eiselti" "2"
"8713" "Pseudorabdion_mcnamarae" "3.2"
"8714" "Pseudorabdion_longiceps" "2.8"
"8715" "Pseudorabdion_sirambense" "0.3"
"8716" "Pseudorabdion_modiglianii" "2"
"8717" "Pseudorabdion_saravacense" "0.8"
"8718" "Calamaria_abramovi" "18.4"
"8719" "Calamaria_gracillima" "5.1"
"8720" "Calamaria_abstrusa" "2.2"
"8721" "Calamaria_ingeri" "1.4"
"8722" "Calamaria_acutirostris" "15.4"
"8723" "Calamaria_mecheli" "3.5"
"8724" "Calamaria_albiventer" "8.8"
"8725" "Calamaria_hilleniusi" "9.4"
"8726" "Calamaria_alidae" "5"
"8727" "Calamaria_lautensis" "4.5"
"8728" "Calamaria_apraeocularis" "4.6"
"8729" "Calamaria_doederleini" "5"
"8730" "Calamaria_banggaiensis" "2"
"8731" "Calamaria_suluensis" "5.5"
"8732" "Calamaria_battersbyi" "94.9"
"8733" "Calamaria_curta" "6"
"8734" "Calamaria_bicolor" "15.4"
"8735" "Calamaria_everetti" "7"
"8736" "Calamaria_bitorques" "13"
"8737" "Calamaria_concolor" "29.1"
"8738" "Calamaria_boesemani" "0.5"
"8739" "Calamaria_butonensis" "3.3"
"8740" "Calamaria_borneensis" "9.6"
"8741" "Calamaria_eiselti" "13.3"
"8742" "Calamaria_brongersmai" "2.8"
"8743" "Calamaria_rebentischi" "4.2"
"8744" "Calamaria_buchi" "16.9"
"8745" "Calamaria_gervaisii" "5.8"
"8746" "Calamaria_ceramensis" "4.7"
"8747" "Calamaria_gialaiensis" "23.2"
"8748" "Calamaria_crassa" "14.2"
"8749" "Calamaria_palawanensis" "6.5"
"8750" "Calamaria_forcarti" "5"
"8751" "Calamaria_schmidti" "4.6"
"8752" "Calamaria_grabowskyi" "17.2"
"8753" "Calamaria_melanota" "3.8"
"8754" "Calamaria_griswoldi" "19"
"8755" "Calamaria_joloensis" "10.7"
"8756" "Calamaria_javanica" "1.8"
"8757" "Calamaria_pfefferi" "2"
"8758" "Calamaria_lateralis" "5.1"
"8759" "Calamaria_linnaei" "11.4"
"8760" "Calamaria_leucogaster" "2.6"
"8761" "Calamaria_lumbricoidea" "37.7"
"8762" "Calamaria_longirostris" "2.9"
"8763" "Calamaria_modesta" "15.4"
"8764" "Calamaria_lovii" "6.2"
"8765" "Calamaria_nuchalis" "5.1"
"8766" "Calamaria_lumholtzi" "2.2"
"8767" "Calamaria_sangi" "9.6"
"8768" "Calamaria_margaritophora" "8.6"
"8769" "Calamaria_virgulata" "9.6"
"8770" "Calamaria_muelleri" "8.8"
"8771" "Calamaria_ulmeri" "4.6"
"8772" "Calamaria_pavimentata" "19.2"
"8773" "Calamaria_septentrionalis" "15.4"
"8774" "Calamaria_yunnanensis" "8.9"
"8775" "Calamaria_prakkei" "3.8"
"8776" "Calamaria_schlegeli" "16.3"
"8777" "Calamaria_sumatrana" "3.8"
"8778" "Calamaria_thanhi" "15.9"
"8779" "Oreocalamus_hanitschi" "28.1"
"8780" "Ahaetulla_dispar" "64"
"8781" "Ahaetulla_fronticincta" "111.4"
"8782" "Ahaetulla_mycterizans" "142.5"
"8783" "Ahaetulla_nasuta" "681.3"
"8784" "Ahaetulla_pulverulenta" "471.4"
"8785" "Ahaetulla_fasciolata" "444.2"
"8786" "Ahaetulla_perroteti" "30.7"
"8787" "Ahaetulla_prasina" "655.6"
"8788" "Chrysopelea_ornata" "485.4"
"8789" "Chrysopelea_paradisi" "328.2"
"8790" "Chrysopelea_rhodopleuron" "275.4"
"8791" "Chrysopelea_pelias" "54.6"
"8792" "Chrysopelea_taprobanica" "117.2"
"8793" "Dendrelaphis_andamanensis" "186.2"
"8794" "Dendrelaphis_luzonensis" "447.6"
"8795" "Dendrelaphis_gastrostictus" "156.3"
"8796" "Dendrelaphis_philippinensis" "184.3"
"8797" "Dendrelaphis_ashoki" "124.8"
"8798" "Dendrelaphis_hollinrakei" "186.2"
"8799" "Dendrelaphis_haasi" "101.5"
"8800" "Dendrelaphis_punctulatus" "681.3"
"8801" "Dendrelaphis_bifrenalis" "89.7"
"8802" "Dendrelaphis_walli" "91"
"8803" "Dendrelaphis_flavescens" "210.8"
"8804" "Dendrelaphis_humayuni" "73"
"8805" "Dendrelaphis_inornatus" "186.2"
"8806" "Dendrelaphis_striatus" "117.2"
"8807" "Dendrelaphis_biloreatus" "89.7"
"8808" "Dendrelaphis_subocularis" "159.9"
"8809" "Dendrelaphis_caudolineatus" "521.4"
"8810" "Dendrelaphis_lorentzi" "70.8"
"8811" "Dendrelaphis_kopsteini" "290.7"
"8812" "Dendrelaphis_caudolineolatus" "328.2"
"8813" "Dendrelaphis_nigroserratus" "362.5"
"8814" "Dendrelaphis_cyanochloris" "241.8"
"8815" "Dendrelaphis_marenae" "232.7"
"8816" "Dendrelaphis_formosus" "362.5"
"8817" "Dendrelaphis_tristis" "444.2"
"8818" "Dendrelaphis_papuensis" "132.7"
"8819" "Dendrelaphis_terrificus" "170.9"
"8820" "Dendrelaphis_grandoculis" "219.4"
"8821" "Dendrelaphis_schokari" "53.6"
"8822" "Dendrelaphis_levitoni" "230.4"
"8823" "Dendrelaphis_modestus" "246.4"
"8824" "Dendrelaphis_oliveri" "57.6"
"8825" "Dendrelaphis_underwoodi" "89.7"
"8826" "Dendrelaphis_pictus" "290.7"
"8827" "Dendrelaphis_chairecacos" "161.7"
"8828" "Dendrelaphis_fuliginosus" "230.4"
"8829" "Dendrelaphis_girii" "104"
"8830" "Dendrelaphis_grismeri" "116.2"
"8831" "Dendrelaphis_ngansonensis" "328.2"
"8832" "Oligodon_affinis" "7.6"
"8833" "Oligodon_juglandifer" "78.3"
"8834" "Oligodon_albocinctus" "121.7"
"8835" "Oligodon_purpurascens" "89.7"
"8836" "Oligodon_ancorus" "38.5"
"8837" "Oligodon_splendidus" "73"
"8838" "Oligodon_annamensis" "3.4"
"8839" "Oligodon_travancoricus" "15.4"
"8840" "Oligodon_annulifer" "15.4"
"8841" "Oligodon_cyclurus" "100.2"
"8842" "Oligodon_arnensis" "47.4"
"8843" "Oligodon_erythrogaster" "15.4"
"8844" "Oligodon_barroni" "15.4"
"8845" "Oligodon_taeniatus" "14.6"
"8846" "Oligodon_chinensis" "19.8"
"8847" "Oligodon_formosanus" "56.5"
"8848" "Oligodon_ocellatus" "78.1"
"8849" "Oligodon_bitorquatus" "9.4"
"8850" "Oligodon_dorsalis" "36"
"8851" "Oligodon_booliati" "21.2"
"8852" "Oligodon_eberhardti" "23.4"
"8853" "Oligodon_brevicauda" "20.2"
"8854" "Oligodon_saintgironsi" "43.4"
"8855" "Oligodon_calamarius" "4.2"
"8856" "Oligodon_sublineatus" "5.5"
"8857" "Oligodon_hamptoni" "30.7"
"8858" "Oligodon_catenatus" "37.7"
"8859" "Oligodon_cinereus" "52.7"
"8860" "Oligodon_cattienensis" "30.7"
"8861" "Oligodon_melaneus" "7"
"8862" "Oligodon_cruentatus" "12.2"
"8863" "Oligodon_theobaldi" "14.3"
"8864" "Oligodon_planiceps" "3.6"
"8865" "Oligodon_torquatus" "5.5"
"8866" "Oligodon_deuvei" "23.4"
"8867" "Oligodon_inornatus" "37.7"
"8868" "Oligodon_erythrorhachis" "9.4"
"8869" "Oligodon_nagao" "63.6"
"8870" "Oligodon_everetti" "13"
"8871" "Oligodon_pulcherrimus" "9.2"
"8872" "Oligodon_fasciolatus" "167.2"
"8873" "Oligodon_vertebralis" "8.2"
"8874" "Oligodon_forbesi" "6"
"8875" "Oligodon_jintakunei" "15.3"
"8876" "Oligodon_joynsoni" "81.1"
"8877" "Oligodon_melanozonatus" "22.3"
"8878" "Oligodon_kampucheaensis" "13.6"
"8879" "Oligodon_pseudotaeniatus" "3.8"
"8880" "Oligodon_kheriensis" "120.2"
"8881" "Oligodon_mouhoti" "11.4"
"8882" "Oligodon_lacroixi" "37.2"
"8883" "Oligodon_mcdougalli" "7.4"
"8884" "Oligodon_lungshenensis" "35.3"
"8885" "Oligodon_venustus" "19.2"
"8886" "Oligodon_macrurus" "18.2"
"8887" "Oligodon_nikhili" "13.2"
"8888" "Oligodon_maculatus" "5.5"
"8889" "Oligodon_wagneri" "2.9658"
"8890" "Oligodon_meyerinkii" "10"
"8891" "Oligodon_unicolor" "5.5"
"8892" "Oligodon_modestus" "9.8"
"8893" "Oligodon_praefrontalis" "3.5"
"8894" "Oligodon_moricei" "14.8"
"8895" "Oligodon_propinquus" "4.8"
"8896" "Oligodon_notospilus" "7.9"
"8897" "Oligodon_perkinsi" "42.7"
"8898" "Oligodon_octolineatus" "47.4"
"8899" "Oligodon_trilineatus" "7"
"8900" "Oligodon_ornatus" "31.5"
"8901" "Oligodon_petronellae" "15.4"
"8902" "Oligodon_signatus" "32"
"8903" "Oligodon_waandersi" "8.8"
"8904" "Oligodon_taeniolatus" "30.7"
"8905" "Oligodon_woodmasoni" "34.8"
"8906" "Aeluroglena_cucullata" "9.7"
"8907" "Aprosdoketophis_andreonei" "10.9"
"8908" "Xyelodontophis_uluguruensis" "457.7"
"8909" "Bamanophis_dorri" "115.7"
"8910" "Macroprotodon_abubakeri" "16.7"
"8911" "Macroprotodon_brevis" "20.2"
"8912" "Macroprotodon_cucullatus" "25.7"
"8913" "Macroprotodon_mauritanicus" "29.9"
"8914" "Coluber_bholanathi" "182.3"
"8915" "Coluber_zebrinus" "39.3"
"8916" "Rhamnophis_aethiopissa" "228.2"
"8917" "Rhamnophis_batesii" "521.4"
"8918" "Dolichophis_caspius" "1200.5"
"8919" "Dolichophis_schmidti" "386.6"
"8920" "Hierophis_andreanus" "106.6"
"8921" "Dolichophis_jugularis" "1200.5"
"8922" "Eirenis_africana" "15.4"
"8923" "Eirenis_barani" "19.4"
"8924" "Eirenis_collaris" "11.7"
"8925" "Eirenis_eiselti" "11.4"
"8926" "Eirenis_punctatolineatus" "32"
"8927" "Eirenis_levantinus" "16.5"
"8928" "Eirenis_hakkariensis" "11.4"
"8929" "Eirenis_medus" "6"
"8930" "Eirenis_rechingeri" "7.6"
"8931" "Eirenis_coronella" "6"
"8932" "Eirenis_coronelloides" "7.2"
"8933" "Eirenis_rothii" "8.2"
"8934" "Eirenis_lineomaculatus" "6.3"
"8935" "Eirenis_kermanensis" "5.9"
"8936" "Eirenis_thospitis" "24.5"
"8937" "Eirenis_decemlineatus" "68"
"8938" "Eirenis_aurolineatus" "18.2"
"8939" "Eirenis_modestus" "32"
"8940" "Eirenis_persicus" "142.5"
"8941" "Hierophis_cypriensis" "4068.2"
"8942" "Hierophis_viridiflavus" "386.6"
"8943" "Hierophis_gemonensis" "219.4"
"8944" "Orientocoluber_spinalis" "28.1"
"8945" "Hemorrhois_algirus" "165.3"
"8946" "Hemorrhois_hippocrepis" "681.3"
"8947" "Hemorrhois_nummifer" "217.2"
"8948" "Hemorrhois_ravergieri" "271.2"
"8949" "Platyceps_afarensis" "127.9"
"8950" "Platyceps_brevis" "47.4"
"8951" "Platyceps_collaris" "117.2"
"8952" "Platyceps_najadum" "228.2"
"8953" "Platyceps_elegantissimus" "47.4"
"8954" "Platyceps_gracilis" "97.5"
"8955" "Platyceps_florulentus" "117.2"
"8956" "Platyceps_variabilis" "11.4"
"8957" "Platyceps_insulanus" "110.4"
"8958" "Platyceps_karelini" "117.2"
"8959" "Platyceps_taylori" "47.4"
"8960" "Platyceps_ladacensis" "139.9"
"8961" "Platyceps_ventromaculatus" "210.8"
"8962" "Platyceps_largeni" "40.8"
"8963" "Platyceps_messanai" "24.8"
"8964" "Platyceps_scortecci" "5.2"
"8965" "Platyceps_sinai" "47.4"
"8966" "Platyceps_somalicus" "14.6"
"8967" "Platyceps_tessellata" "275.4"
"8968" "Platyceps_thomasi" "11.4"
"8969" "Spalerosophis_arenarius" "219.4"
"8970" "Spalerosophis_atriceps" "411.6"
"8971" "Spalerosophis_josephscorteccii" "184.3"
"8972" "Spalerosophis_microlepis" "290.7"
"8973" "Spalerosophis_diadema" "681.3"
"8974" "Spalerosophis_dolichospilus" "328.2"
"8975" "Hemerophis_socotrae" "317.2"
"8976" "Lytorhynchus_diadema" "14.6"
"8977" "Lytorhynchus_kennedyi" "10"
"8978" "Lytorhynchus_gasperetti" "11.4"
"8979" "Lytorhynchus_ridgewayi" "31.6"
"8980" "Lytorhynchus_maynardi" "4"
"8981" "Lytorhynchus_paradoxus" "10"
"8982" "Rhynchocalamus_arabicus" "4.5"
"8983" "Rhynchocalamus_barani" "11.6"
"8984" "Rhynchocalamus_melanocephalus" "25.7"
"8985" "Meizodon_coronatus" "39.3"
"8986" "Meizodon_plumbiceps" "25.7"
"8987" "Meizodon_krameri" "20.2"
"8988" "Meizodon_regularis" "39.3"
"8989" "Meizodon_semiornatus" "66.5"
"8990" "Scaphiophis_albopunctatus" "386.6"
"8991" "Scaphiophis_raffreyi" "328.2"
"8992" "Dispholidus_typus" "558.9"
"8993" "Thelotornis_capensis" "275.4"
"8994" "Thelotornis_kirtlandii" "386.6"
"8995" "Thelotornis_mossambicanus" "275.4"
"8996" "Thelotornis_usambaricus" "219.4"
"8997" "Thrasops_flavigularis" "1402.2"
"8998" "Thrasops_schmidti" "923.9"
"8999" "Thrasops_jacksonii" "971.5"
"9000" "Thrasops_occidentalis" "1140.5"
"9001" "Hapsidophrys_lineatus" "149.3"
"9002" "Hapsidophrys_principis" "167.2"
"9003" "Hapsidophrys_smaragdina" "149.3"
"9004" "Philothamnus_angolensis" "186.2"
"9005" "Philothamnus_nitidus" "97.5"
"9006" "Philothamnus_semivariegatus" "228.2"
"9007" "Philothamnus_battersbyi" "89.7"
"9008" "Philothamnus_ruandae" "105.7"
"9009" "Philothamnus_bequaerti" "89.7"
"9010" "Philothamnus_dorsalis" "66.5"
"9011" "Philothamnus_carinatus" "77.6"
"9012" "Philothamnus_heterodermus" "105.7"
"9013" "Philothamnus_heterolepidotus" "117.2"
"9014" "Philothamnus_hoplogaster" "105.7"
"9015" "Philothamnus_ornatus" "66.5"
"9016" "Philothamnus_hughesi" "98.3"
"9017" "Philothamnus_irregularis" "70.8"
"9018" "Philothamnus_macrops" "94.9"
"9019" "Philothamnus_natalensis" "228.2"
"9020" "Philothamnus_punctatus" "186.2"
"9021" "Philothamnus_girardi" "92.3"
"9022" "Philothamnus_thomensis" "89.7"
"9023" "Argyrogena_fasciolata" "249.7"
"9024" "Argyrogena_vittacaudata" "6.4"
"9025" "Xenelaphis_ellipsifer" "1212.8"
"9026" "Xenelaphis_hexagonotus" "681.3"
"9027" "Boiga_andamanensis" "320.4"
"9028" "Boiga_angulata" "315.5"
"9029" "Boiga_barnesii" "32"
"9030" "Boiga_ceylonensis" "237.2"
"9031" "Boiga_beddomei" "199.1"
"9032" "Boiga_bengkuluensis" "433"
"9033" "Boiga_bourreti" "169"
"9034" "Boiga_cyanea" "574.4"
"9035" "Boiga_cynodon" "1550.5"
"9036" "Boiga_forsteni" "985.5"
"9037" "Boiga_dendrophila" "1200.5"
"9038" "Boiga_dightoni" "149.3"
"9039" "Boiga_drapiezii" "771.1"
"9040" "Boiga_flaviviridis" "117.2"
"9041" "Boiga_gokool" "186.2"
"9042" "Boiga_guangxiensis" "681.3"
"9043" "Boiga_hoeseli" "391.5"
"9044" "Boiga_irregularis" "867.8"
"9045" "Boiga_jaspidea" "328.2"
"9046" "Boiga_multifasciata" "170.9"
"9047" "Boiga_multomaculata" "598.1"
"9048" "Boiga_nigriceps" "681.3"
"9049" "Boiga_nuchalis" "186.2"
"9050" "Boiga_ochracea" "149.3"
"9051" "Boiga_philippina" "350.6"
"9052" "Boiga_quincunciata" "356.7"
"9053" "Boiga_saengsomi" "771.1"
"9054" "Boiga_schultzei" "240"
"9055" "Boiga_siamensis" "450.9"
"9056" "Boiga_tanahjampeana" "574.4"
"9057" "Boiga_trigonata" "206.6"
"9058" "Boiga_wallachi" "331"
"9059" "Boiga_kraepelini" "339.4"
"9060" "Telescopus_beetzi" "44"
"9061" "Telescopus_semiannulatus" "132.7"
"9062" "Telescopus_dhara" "598.1"
"9063" "Telescopus_gezirae" "20.2"
"9064" "Telescopus_finkeldeyi" "47.2"
"9065" "Telescopus_hoogstraali" "123.3"
"9066" "Telescopus_tripolitanus" "75.3"
"9067" "Telescopus_nigriceps" "32"
"9068" "Telescopus_obtusus" "574.4"
"9069" "Telescopus_variegatus" "89.7"
"9070" "Telescopus_pulcher" "15.4"
"9071" "Telescopus_rhinopoma" "117.2"
"9072" "Telescopus_tessellatus" "126.4"
"9073" "Telescopus_fallax" "186.2"
"9074" "Crotaphopeltis_barotseensis" "47.4"
"9075" "Crotaphopeltis_tornieri" "36.3"
"9076" "Crotaphopeltis_braestrupi" "42.4"
"9077" "Crotaphopeltis_hippocrepis" "56.5"
"9078" "Crotaphopeltis_degeni" "32"
"9079" "Crotaphopeltis_hotamboeia" "66.5"
"9080" "Dipsadoboa_aulica" "50.9"
"9081" "Dipsadoboa_viridis" "202.4"
"9082" "Dipsadoboa_brevirostris" "66.5"
"9083" "Dipsadoboa_shrevei" "202.8"
"9084" "Dipsadoboa_duchesnii" "275.4"
"9085" "Dipsadoboa_flavida" "36.3"
"9086" "Dipsadoboa_underwoodi" "33.4"
"9087" "Dipsadoboa_weileri" "105.7"
"9088" "Dipsadoboa_unicolor" "219.4"
"9089" "Dipsadoboa_werneri" "178.4"
"9090" "Colubroelaps_nguyenvansangi" "20.2"
"9091" "Myersophis_alpestris" "41.4"
"9092" "Dasypeltis_abyssina" "5.7"
"9093" "Dasypeltis_scabra" "170.9"
"9094" "Dasypeltis_atra" "149.3"
"9095" "Dasypeltis_medici" "117.2"
"9096" "Dasypeltis_fasciata" "167.2"
"9097" "Dasypeltis_gansi" "123.3"
"9098" "Dasypeltis_latericia" "66.5"
"9099" "Dasypeltis_sahelensis" "34.8"
"9100" "Dasypeltis_parascabra" "32.7"
"9101" "Dasypeltis_palmarum" "149.3"
"9102" "Dasypeltis_inornata" "117.2"
"9103" "Dasypeltis_confusa" "117.2"
"9104" "Toxicodryas_blandingii" "1600.8"
"9105" "Toxicodryas_pulverulenta" "206.6"
"9106" "Dryophiops_philippina" "67.8"
"9107" "Dryophiops_rubescens" "186.2"
"9108" "Tetralepis_fruhstorferi" "20.2"
"9109" "Elachistodon_westermanni" "66.5"
"9110" "Lepturophis_albofuscus" "681.3"
"9111" "Gongylosoma_baliodeirus" "32"
"9112" "Gongylosoma_mukutense" "13.7"
"9113" "Gongylosoma_longicauda" "20.2"
"9114" "Gongylosoma_nicobariensis" "14.5"
"9115" "Gongylosoma_scripta" "16.8"
"9116" "Liopeltis_calamaria" "12"
"9117" "Liopeltis_tricolor" "26.9"
"9118" "Liopeltis_stoliczkae" "32"
"9119" "Liopeltis_philippinus" "36"
"9120" "Liopeltis_rappi" "15"
"9121" "Dryocalamus_gracilis" "34.8"
"9122" "Dryocalamus_nympha" "23.9"
"9123" "Dryocalamus_tristrigatus" "39.3"
"9124" "Dryocalamus_philippinus" "9.7"
"9125" "Dryocalamus_subannulatus" "47.4"
"9126" "Lycodon_alcalai" "98.6"
"9127" "Lycodon_chrysoprateros" "47.4"
"9128" "Lycodon_bibonius" "61.88"
"9129" "Lycodon_muelleri" "68.6"
"9130" "Lycodon_aulicus" "66.5"
"9131" "Lycodon_capucinus" "62.4"
"9132" "Lycodon_osmanhilli" "25.1"
"9133" "Lycodon_zawi" "18.2"
"9134" "Lycodon_butleri" "117.2"
"9135" "Lycodon_cavernicolus" "21"
"9136" "Lycodon_fasciatus" "88.4"
"9137" "Lycodon_cardamomensis" "6.3"
"9138" "Lycodon_carinatus" "59.3"
"9139" "Lycodon_davidi" "10.7"
"9140" "Lycodon_dumerilii" "54.6"
"9141" "Lycodon_effraenis" "117.2"
"9142" "Lycodon_fausti" "92.3"
"9143" "Lycodon_ferroni" "10.2"
"9144" "Lycodon_flavicollis" "24.9"
"9145" "Lycodon_flavomaculatus" "22.3"
"9146" "Lycodon_flavozonatus" "295.9"
"9147" "Lycodon_paucifasciatus" "59"
"9148" "Lycodon_rufozonatus" "251.1"
"9149" "Lycodon_semicarinatus" "450.9"
"9150" "Lycodon_futsingensis" "100.2"
"9151" "Lycodon_gammiei" "167.2"
"9152" "Lycodon_gongshan" "106.5"
"9153" "Lycodon_hypsirhinoides" "50.4"
"9154" "Lycodon_kundui" "2.7"
"9155" "Lycodon_laoensis" "26.9"
"9156" "Lycodon_liuchengchaoi" "81.1"
"9157" "Lycodon_multizonatus" "41.6"
"9158" "Lycodon_ruhstrati" "134.3"
"9159" "Lycodon_synaptor" "18.9"
"9160" "Lycodon_mackinnoni" "9.1"
"9161" "Lycodon_meridionale" "638.8"
"9162" "Lycodon_multifasciatus" "66.5"
"9163" "Lycodon_odishii" "25.7"
"9164" "Lycodon_ophiophagus" "92"
"9165" "Lycodon_orientalis" "47.4"
"9166" "Lycodon_rosozonatus" "135.9"
"9167" "Lycodon_septentrionalis" "178.4"
"9168" "Lycodon_solivagus" "79.3"
"9169" "Lycodon_stormi" "50.9"
"9170" "Lycodon_subcinctus" "178.4"
"9171" "Lycodon_striatus" "19"
"9172" "Lycodon_tessellatus" "7.8"
"9173" "Lycodon_tiwarii" "35.1"
"9174" "Lycodon_travancoricus" "54.9"
"9175" "Lycodon_zoosvictoriae" "22.4"
"9176" "Stegonotus_batjanensis" "328.2"
"9177" "Stegonotus_heterurus" "66.5"
"9178" "Stegonotus_borneensis" "228.2"
"9179" "Stegonotus_guentheri" "167.2"
"9180" "Stegonotus_cucullatus" "228.2"
"9181" "Stegonotus_diehli" "32"
"9182" "Stegonotus_florensis" "27.9"
"9183" "Stegonotus_muelleri" "7.3"
"9184" "Stegonotus_modestus" "117.2"
