Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Ctenomys goodfellowi,0.566749999999999,63.60575,1.45,1.09175,12.014,57.525,43.9988864380198,1063.99860100697,30.997911241241,44.9983288642102,292.979248557398,1373.85774983495
Ctenomys haigi,4.03525,262.39425,7.225,2.133,51.174,209.125,217.98370891765,2922.90703256845,135.991641318577,183.98663270375,606.963643353657,6591.06249329603
Ctenomys ibicuiensis,1.121,47.002,1.55,1.1665,12.616,134.625,30.0018105763302,939.01391208508,31.00083571795,26.00167124367,147.995121861465,2606.88928264211
Ctenomys johannis,11.877,64.7547499999999,1.65,11.67475,35.3815,26.4,415.94887680198,3643.72351642901,100.995822155091,429.94553509109,797.953319632463,2275.64372043231
Ctenomys juris,16.0395,60.3245,2.225,15.3835,28.27375,14.775,277.97771392172,2538.92849448048,118.989408879153,258.98091714869,502.941352971549,732.905415916852
Ctenomys knighti,15.925,103.04125,3.2,14.483,20.0025,16.05,294.97645878832,2965.92588357128,112.994014547636,282.97562192599,537.998706797838,1021.8897731522
Ctenomys lami,1.3915,51.402,1.55,1.33325,6.3905,34.45,63.0013934774001,1213.04471137656,105.999862402731,65.0015336740698,175.98563317366,3262.76162074817
Ctenomys latro,8.28125,41.3365,1.5,7.775,16.62775,13.35,236.9866230648,2310.74564521925,55.99679577627,232.98495272109,375.977143386643,1007.77569066608
Ctenomys leucodon,2.5165,46.83,1.25,2.80825,28.7375,25.2,225.01364339808,1842.77525681035,161.995404394438,229.01378350918,909.94639060075,4329.04162957816
Ctenomys lewisi,6.448,37.4155,0.949999999999999,6.9165,17.50475,6.675,207.9969396391,2666.8770578356,144.985097944035,193.99596547489,436.959175294562,763.880930237449
Ctenomys magellanicus,6.7645,316.103,8.875,6.925,37.39525,533.675,272.9849624913,5164.80599443359,227.993597822846,244.98245157683,411.978415208631,20579.3163131204
Ctenomys maulinus,6.56675,160.033,4.55,7.11675,41.76775,146.25,267.98259303219,3841.85677136944,133.993740244598,283.98579352923,597.005910511472,6138.08794702841
Ctenomys mendocinus,12.6915,82.568,2.2,12.525,47.17975,53.2,412.94887528875,3073.84971928699,109.993458612128,419.94678719552,825.937321293196,1640.80418904703
Ctenomys minutus,2.3895,104.8405,3.3,2.35825,16.0455,128.575,97.99386575572,1779.0390423238,128.999862718743,97.9949809849404,245.991367280205,3323.81549359622
Ctenomys occultus,14.23125,89.2965,2.925,13.59975,21.70675,23.55,261.99763221555,3058.82182072232,103.994428894838,258.99971661481,641.953875447688,1038.77722489853
Ctenomys opimus,11.6855,332.13075,9.225,13.833,85.624,68.175,392.95208876724,8050.37548078792,281.986631039201,468.94777020714,1125.93858496019,2487.37985710549
Ctenomys osvaldoreigi,3.9605,62.631,1.4,3.8,16.982,27.35,169.97576562015,1831.86465162141,79.994431546679,160.97506888929,291.010286595023,505.936788894312
Ctenomys pearsoni,1.28525,92.00425,3.15,1.37475,20.21425,98.775,36.9969352724097,1306.04880668415,121.000141198836,35.9981894632901,259.982155734653,2057.93715448169
Ctenomys perrensi,2.404,93.062,2.95,3.1915,28.80775,214.75,33.00125448156,1315.99694446862,53.996240934538,39.00000003782,340.994562557934,3424.95519368903
Ctenomys peruanus,1.69775,5.80850000000001,0.15,1.62475,14.302,7.1,196.96992446791,1764.79388352159,161.995404394438,202.97048076296,476.05347946877,690.824314352116
Ctenomys pilarensis,2.10825,63.55375,1.975,2.5915,30.08975,175.625,30.99944348181,1124.01592618421,40.99637999,38.9998611315696,334.987739592433,2874.96338972139
Ctenomys pontifex,11.55,182.978,5.275,11.75,70.7625,55.3,400.94957191345,5751.73844604414,238.979935514152,410.94637086942,991.985779793909,2009.76884062009
Ctenomys porteousi,1.6125,65.2965,1.75,1.03325,16.0515,52.65,50.99415598613,912.88905666103,36.995683520861,42.9955472346296,258.995548508855,705.002804163397
Ctenomys pundti,1.84375,33.3175,0.849999999999998,2.10825,13.577,23.125,58.00276909787,798.95622074652,33.996935821601,54.0034661268901,177.018515030743,363.037620631724
Ctenomys rionegrensis,2.8145,53.545,1.475,3.558,27.85225,110.55,38.0004172221202,842.9583123385,94.989707343503,43.0001390142502,358.994570112947,2003.96045120345
Ctenomys roigi,0.7685,14.62475,0.425000000000001,0.841750000000001,1.9575,7.84999999999999,17.9997219749002,339.03315563477,16.000000828962,20.9998611177598,105.994294998201,576.05103349309
Ctenomys saltarius,14.829,108.765,3.375,13.56675,34.079,21,285.99123232205,3376.83355452982,145.986908510925,289.99122485045,688.962950040649,1049.78140483877
Ctenomys scagliai,17.25825,74.964,2.575,16.583,32.70125,24.85,284.99777029756,3862.87772317811,153.986486003539,306.99651419157,735.971859477299,1043.78154327546
Ctenomys sericeus,4.68525,215.31275,5.8,4.08325,24.3455,367.775,241.97829258632,4679.8047454657,194.991227435567,223.97815037834,327.990088348951,20827.9212470742
Ctenomys sociabilis,3.7125,154.09,4.275,5.09975,15.33275,130.5,201.97869999089,4204.61307920173,211.97605181738,205.97660843832,452.942748798183,9330.97618372407
Ctenomys steinbachi,4.7395,51.831,1.125,5.233,10.931,124.6,204.96213101561,1368.78472071393,74.990532709213,204.9618523561,379.925778281243,2554.58298169978
Ctenomys talarum,3.227,194.04625,5.65,3.85,37.54525,167.975,73.9934528029398,2677.90840788363,173.997494435177,76.9938717299601,453.005704994319,2390.9936128165
Ctenomys torquatus,4.146,119.427,3.975,4.24175,26.48,249.875,63.9969353444098,1672.03208990327,125.998612202405,58.9981881365002,297.993296972254,4055.83709391574
Ctenomys tuconax,15.82925,113.4895,3.7,14.40825,28.53225,24.85,273.99540164544,3564.88516717742,103.994428894838,279.9915016524,660.963906509868,1038.77722489853
Ctenomys tucumanus,14.79375,74.964,2.575,13.85825,24.98475,24.85,273.99609845787,3168.77765080167,93.992196255424,279.99261605121,654.956526896839,1038.77722489853
Ctenomys tulduco,0,0,0,0,0,0,278.98926709314,3563.70227950852,85.99874687373,309.98091288793,579.975628140829,874.11632681035
Ctenomys validus,11.877,45.38,1.05,11.67475,42.4905,47.9,415.94887680198,3643.72351642901,100.995822155091,429.94553509109,832.956824372981,1672.79945848857
Ctenomys viperinus,14.79375,111.20875,3.6,13.85825,26.18375,24.85,273.99609845787,3449.80256040325,96.990392475966,279.99261605121,660.963906509868,1038.77722489853
Ctenomys yolandae,2.85625,58.76025,1.6,3.55,22.23275,67.05,36.99958232779,719.00904003852,31.998747483302,44.99958236779,289.997075372411,998.01950035791
Cuniculus paca,16.806,415.549,11.85,17.86675,103.5085,1305.125,341.95572779198,4380.91295752907,198.998329014773,349.96533049761,1122.94356399919,32736.9793854328
Cuniculus taczanowskii,17.7165,123.851,3.55,18.81675,115.1605,1298.525,341.98259590649,2588.55230560602,167.9894178219,351.98190018982,1190.84860134818,32744.9459579807
Cuscomys ashaninka,0,0,0,0,0,0,200.97368063942,272.991087527695,17.9995819778765,203.97340214112,163.988024514573,3897.41156352301
Cuscomys oblativa,0,0,0,0,0,0,216.98203963802,611.928714982287,35.9959624284773,223.98036850878,158.005854493603,1914.09258240926
Cyclopes didactylus,16.119,186.599,5.475,17.292,100.58925,1300.825,330.96782652192,2355.87522110296,188.986074554956,331.9729747757,1069.95445692999,32726.9499936441
Dactylomys boliviensis,9.4395,119.12075,3.7,10.34175,37.7935,325.925,310.95572739315,1762.94417076835,107.985936114888,323.95489200028,625.930941192241,7436.92072078761
Dactylomys dactylinus,9.03575,108.2315,3.025,8.40025,80.7435,816.275,255.98231120545,1115.96449067289,106.997771851582,255.9816146226,782.981057120972,15008.686873195
Dactylomys peruanus,3.43325,50.67725,1.325,4.10875,22.12425,265.075,290.95698103759,1192.90045278299,106.984545534724,296.96741966932,400.937620720602,7272.87143651682
Dasyprocta azarae,9.55625,397.70075,11.525,12.55825,76.4485,415.425,158.99275126771,4203.95418832533,154.997078637299,185.98830262304,806.989694596938,6404.72842392278
Dasyprocta coibae,0,0,0,0,0,0,32.0224223022201,526.048748544096,94.0006963092566,30.0236756800796,86.064067356499,942.305711505072
Dasyprocta croconota,1.8045,79.28825,2.225,1.55025,37.85575,208.2,56.9951217010198,873.945808598738,103.999581608504,54.9954004907199,418.99916700101,3210.68448758627
Dasyprocta fuliginosa,11.746,130.8945,3.8,11.8005,85.78425,897.7,314.96851762572,1390.98161553954,120.996516890098,313.97075434726,859.007941841528,17141.2725115778
Dasyprocta guamara,0.541999999999998,8.374,0.55,0.475249999999999,9.1045,101.675,40.9926168189104,249.987459789205,76.997631168035,42.9928954451902,141.997348181636,2448.94033294488
