Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Copeoglossum arajara,28.346875,132.381125,3.725,27.091875,98.691,19.5375,3001.99895461087,1176.96406818806,134.499233447493,2991.5009061817,1017.99992232429,124.989761180748
Copeoglossum nigropunctatum,26.1605,80.1735,2.55,25.24175,63.62525,126.425,2985.99930364736,734.974084506258,110.000139564931,2977.00041789255,599.997352721056,1306.0170889554
Corallus batesii,26.077125,73.13575,2.25,25.229125,58.355,184.2625,2985.99972152651,625.993737601059,103.001671823636,2978.00027827949,565.479040990755,1745.58032631017
Corallus caninus,26.269,87.93425,2.6,25.2,52.7545,239.225,2987.99972168511,659.985370465359,100.999163721256,2980.99986064397,538.015187241162,2397.53787340687
Corallus cropanii,21.78525,257.43475,7.075,18.55025,46.70925,200.825,2935.00097230595,2574.92059682845,151.998047427088,2903.00125114365,425.998857998033,2573.90487300911
Corallus hortulanus,26.12075,86.242625,2.7,25.17475,64.84275,109.275,2985.00041785285,794.505373267578,114.997075253209,2976.00083541229,602.001881378477,1166.48896152946
Coronelaps lepidus,25.029,148.79,4.575,23.05825,87.4555,26.825,2968.99986260959,1506.0217668371,144.000139833198,2947.00195197991,847.002916253137,324.998976558797
Crocodilurus amazonicus,26.1605,63.669125,1.95,25.4,50.768375,230.95,2987.500696876,542.499585301834,94.9993039520487,2980.00062685748,503.495128514157,2172.4830338967
Crocodylus intermedius,26.3375,89.0345,2.875,25.30825,65.56025,141.4,2987.99414944855,716.968792142684,104.998049163499,2977.99442805825,593.981603952406,1612.38344412684
Crotalus durissus,25.921,116.334,3.6,24.73325,66.6925,87.05,2982.99679550392,1035.94746183534,128.002368486507,2970.00083632051,618.993734072376,973.925157503298
Dendrophidion atlantica,25.709375,125.58325,3.6375,24.004125,61.45125,94.6375,2983.00076777592,976.981688133884,73.4988061298956,2969.00111699788,584.505095126525,1295.90393418871
Dendrophidion dendrophis,26.070875,69.33925,2.125,25.270875,55.281375,194.0625,2986.00000009861,606.50521798292,101.000000276432,2978.0005573725,546.495681482102,1873.00019258223
Diploglossus fasciatus,25.902125,79.76325,2.7,25.024875,66.947625,118.7625,2981.00041756485,829.975215680758,113.000835434128,2968.00069640625,586.497840143822,1335.46989087462
Diploglossus lessonae,28.16475,121.631,3.575,26.658,94.55525,21.725,2993.002508544,1175.95612664495,135.993726144564,2976.99944354636,948.973335606049,199.986217819176
Diplolaemus sexcinctus,10.31025,610.16575,16.95,3.79175,47.4345,39.775,2826.00487608043,5717.02753924179,269.000834747236,2756.0026471618,380.978688184679,526.533235068082
Dipsas albifrons,22.4105,205.05925,5.825,19.52475,71.24875,83.875,2939.00181457021,2126.99555940902,150.999302211187,2907.00306145727,644.010850626155,999.929018511884
Dipsas alternans,22.3625,219.047875,6.075,19.262375,62.79875,107.625,2936.00097373757,2245.97104988584,153.00069620465,2906.50076420568,550.511267755989,1445.3724003128
Dipsas bucephala,25.779,183.58625,5.5,23.225,72.50425,55.175,2973.00167131241,1909.9562883073,150.99944336221,2944.00153122156,676.007656116009,692.974941558683
Dipsas catesbyi,26.132375,75.962875,2.375,25.2875,60.201375,165.0125,2986.00006944204,659.999724330929,106.002229026946,2978.00055718399,578.498748294545,1627.48576407425
Dipsas chaparensis,20.56875,166.734875,4.9,18.67075,69.84025,134.45,2917.51100197833,1583.02146212708,118.999303592593,2890.51489963287,563.488722516428,1769.04869724586
Dipsas indica,25.977125,107.2025,3.35,24.887375,65.959625,91.7375,2983.00041796855,945.501125898981,125.000418522253,2972.00076594428,611.994918465392,1039.5322054625
Dipsas pavonina,26.055375,68.662875,2.0625,25.25425,52.292875,224.25,2985.99999983378,580.007383903902,96.9997217542273,2978.0002784817,502.496659758078,2261.7356488681
Dipsas peruana,18.6365,66.488375,2.025,17.704125,57.30325,169.8625,2901.01294816706,635.986424093093,106.498398956971,2890.0128087573,551.000137845504,1576.89329888307
Dipsas sazimai,23.63325,184.45875,5.3625,21.287625,73.828,56.5875,2960.50021039152,1821.98165443729,141.49735156629,2934.50160405078,676.006803096926,779.641825391987
Dipsas variegata,25.99175,70.30275,2.15,25.16675,55.13375,187.225,2985.00041798515,616.98997183058,101.989276144506,2977.00125481084,545.994292415726,1815.03576292282
Ditaxodon taeniatus,22.177,290.53025,8.075,18.56675,29.49675,253.5,2932.00013870846,2890.94723064897,163.998050193085,2896.00152844675,259.033707567752,2949.00818121181
Dracaena guianensis,26.20325,60.082625,1.775,25.5,46.84025,250.725,2988.0000000791,490.002784967272,91.9988859792055,2981.00034827973,473.507524584276,2339.56422667768
Dracaena paraguayensis,26.64575,149.10475,5.05,24.2665,75.29375,52.55,2987.99930440394,1654.95852196037,147.998468027443,2961.99902575966,682.012252989201,692.962820285765
Drepanoides anomalus,26.069,70.053,2.125,25.28325,54.696,205.325,2985.99999966741,593.026970402064,99.9991641236901,2978.00055706861,539.995128074029,2051.04870506138
Dryadosaura nordestina,26.45225,138.022,4.025,24.44175,65.1055,73.45,2983.00209039826,1157.92400760659,105.989262350757,2963.00195026449,576.025923012622,876.009035503441
Drymarchon corais,26.097875,86.739375,2.7,25.10825,64.764625,107.175,2985.000278772,817.465304012479,115.000069780306,2975.98962400415,606.99101278519,1103.61093806525
Drymobius rhombifer,26.10225,65.45225,2,25.32475,50.167,231.6,2986.00055755764,574.934260529299,96.0001388480312,2978.00264630354,491.989414128303,2343.03226415343
Drymoluber brazili,26.25,127.1485,4.225,25.0085,81.00825,29.125,2983.00041732754,1163.00294184705,141.99679475312,2967.99874335094,791.005288578164,291.026590764913
Drymoluber dichrous,26,76.191125,2.375,25.1165,59.5885,163.4875,2985.0000000903,666.483430655769,106.996867705436,2976.9999995525,573.498812380681,1608.13163021785
Echinanthera amoena,22.8565,202.102,5.775,20.16675,73.878,71.475,2942.00222630026,2102.93720531349,151.998047427088,2914.00257447968,709.985460398911,799.078600458227
Echinanthera cephalomaculata,25.944875,145.909875,4.1875,23.933375,67.107125,58.1,2971.50160381224,1395.42187218627,122.994210724533,2950.50285840024,583.010996656693,669.540319429902
Echinanthera cephalostriata,23.725,186.64325,5.4,21.25,76.05175,61.875,2952.00111295229,1879.99383956451,149.999443332598,2925.0008338101,720.009049442457,717.946799366833
Echinanthera cyanopleura,21.802125,275.323625,7.5625,18.399875,34.156375,240.125,2931.49965070847,2750.95870666112,159.494703193044,2896.50201768342,295.502880744609,2833.31186928567
Echinanthera melanostigma,22.297875,203.580625,5.8125,19.262375,75.7655,66.8625,2935.00201915155,2117.4938194317,152.500000691102,2907.00125220213,719.49899888803,758.51269991253
Echinanthera undulata,22.28125,214.48275,6,19.25825,68.8465,93.825,2935.0016704354,2171.98509992012,153.000555466398,2906.00153105136,629.020050587491,1179.9393117725
Ecpleopus gaudichaudii,22.801125,201.534625,5.8125,20.15,70.6475,85.4625,2943.50167181353,2078.98825500047,147.99874521295,2915.00086790449,636.46479671373,1006.55614256735
Elapomorphus quinquelineatus,22.72275,200.96725,5.8,19.99175,73.878,73.3,2940.00794028593,2085.96589635433,149.999443332598,2913.00891603226,693.009592945527,806.055928594995
Elapomorphus wuchereri,24.35625,166.101,4.75,22.35825,68.6005,89.475,2971.00083642451,1676.96295428348,129.998327638975,2947.99902777931,539.965686493168,1071.11903919392
Enyalioides laticeps,25.67725,61.7985,1.85,24.875,26.44,487.6,2983.99986079995,461.003896275635,86.0015320537795,2976.00013921885,277.00320343222,4569.08512511646
Enyalioides palpebralis,25.96875,57.7955,1.7,25.28325,50.76125,223.175,2984,479.990531315534,95.9993040993393,2976.00013921885,489.995966081216,1862.0418588584
Enyalius bibronii,26.44175,144.29925,4.475,24.645875,89.906625,20.1,2983.00076584315,1375.00032383823,136.999582229625,2961.50271882422,875.480412031584,174.00672185065
Enyalius bilineatus,23.954,162.62275,5.1,21.6165,88.75425,28.475,2956.00181223161,1708.51047643161,147.999861111364,2929.99958582778,863.99554137152,333.986795933352
Enyalius boulengeri,22.748,205.05925,6,20.1,79.72975,56.325,2959.99874980489,2156.95529560684,156.997214099417,2929.99958582778,758.993010964878,590.016760885084
Enyalius brasiliensis,23.88325,175.56575,5.225,21.29575,84.533125,38.15,2953.99985908195,1784.99682130465,149.499582499278,2927.50125346546,819.499154778982,449.979886673439
Enyalius catenatus,25.215625,146.012875,4.575,23.225,86.165875,27.475,2969.49853705066,1486.42647165938,145.99965088679,2947.99651937744,825.003896209938,328.999294055163
Enyalius erythroceneus,24.3375,138.92125,4.425,22.4835,83.2965,26.825,2964.00404181255,1475.0126713864,131.999998261768,2942.00139283366,679.975477863808,446.028838461928
Enyalius iheringii,20.904375,286.043125,7.825,17.47925,35.74575,254.9625,2925.00397098184,2792.96916575501,151.498674819137,2893.50376188466,350.99873612497,2873.40199864249
Enyalius leechii,26.2085,63.80625,2.075,25.625,68.78225,78.825,2988.00013919145,774.003486948749,116.000138961203,2981.0002784137,687.991783720846,746.989085266112
Enyalius perditus,22.921,195.829125,5.5125,20.35425,77.369125,57.075,2946.00041841536,2013.98490328581,150.999581533869,2917.50073148113,749.501309980171,595.495502092022
Enyalius pictus,24.18975,166.101,4.75,21.80025,70.04625,81.975,2970.00125673412,1676.96295428348,133.997909411467,2947.99902777931,575.964851399312,1013.18326662281
Epicrates alvarezi,22.42175,428.424125,12.2875,16.33325,85.5215,21.15,2948.50111300372,4198.48413170325,214.999791682333,2893.50139174311,807.993374728686,207.013631760591
Epicrates assisi,27.30425,129.732,4.175,25.7835,88.60075,16.475,2991.00083599323,1154.86033410635,134.998189833175,2977.9962342143,860.998881743371,122.985229394175
Epicrates cenchria,26.116625,74.2315,2.325,25.2415,58.851875,162.8,2985.99986078455,663.516083343256,105.000000493696,2977.99979106883,570.496661518597,1583.07765038757
Epicrates crassus,25.996875,123.226125,4.15,24.75,74.146625,46.9625,2979.49979085683,1188.97516238083,145.000208613983,2961.00020661787,700.002231512502,586.473327420994
Epicrates maurus,26.09575,80.278,2.575,25.15,53.2495,210.8,2987.00055714505,646.020193434179,100.00000031186,2979.00055757705,517.999720656068,2242.00631121224
Epictia albipuncta,26.31225,136.09625,4.45,24.2415,71.3035,65.6,2979.00111432485,1640.96854446019,133.000696869268,2954.00236752769,629.009748128441,801.976047976548
Epictia australis,18.297,515.283625,14.95,11.729125,51.963875,56.6375,2906.00041695871,4835.98189742271,229.99923423198,2840.99978931096,502.006543643414,610.51952996306
Epictia borapeliotes,27.561625,144.98525,4.4375,25.824875,90.22075,20.825,2991.00034742723,1408.49674468514,134.492202118027,2970.50278529779,912.00529012374,199.009843944161
Epictia clinorostris,26.11675,107.8755,4.025,24.9915,81.41975,28.825,2980.00125436506,949.990535127248,148.999443726803,2966.00181130106,805.005989513565,317.985096715697
Epictia diaplocia,26.230375,57.744875,1.6125,25.52075,56.0705,167.5625,2987.50020888167,463.994988470874,100.000417818734,2980.0005571911,549.999932473692,1590.9387241483
Epictia munoai,19.66875,443.875,12.675,14.5585,12.711,291.925,2910.00083407676,4277.97602005377,209.995261176473,2855.00139179529,148.9990207981,3041.00832770821
Epictia striatula,12.45625,134.545,4,10.775,78.261,60.775,2812.01071775661,1140.00668466327,126.99679627383,2794.0137875686,788.933717459856,520.126178997074
Epictia tenella,26.4,79.98525,2.425,25.5165,54.70675,206.025,2989.99902508286,694.934114850051,101.989276144506,2982.00125390342,557.036496316359,1998.23417277302
Epictia undecimstriata,24.90425,177.82875,5.375,22.35825,64.2785,150.625,2968.00208885802,2073.97467125312,128.002368486507,2936.00278492827,484.010578650086,1791.91516590643
Epictia vellardi,24.6335,392.3415,11.475,19.525,49.39075,103.2,2956.00083514789,3778.95488863798,193.998329117187,2906.00153131875,411.994421896275,1526.01843432453
Erythrolamprus aesculapii,26.001,87.8715,2.775,25.0125,63.902125,114,2984.0002787297,813.987473209689,115.999512707608,2975.00034837972,598.997427019534,1224.45617970731
Erythrolamprus albertguentheri,23.879,307.954,8.675,19.57475,87.497,19.75,2969.00167149942,3099.93708026742,182.99874717459,2921.00055689358,811.984817455843,255.009322072421
Erythrolamprus almadensis,25.523,163.34875,5.1,23.05,75.36675,42.625,2970.99401072356,1685.94527890103,149.997632785103,2943.0011141348,710.989544202919,517.018793868238
Erythrolamprus andinus,17.775,141.626375,4.2,16.03325,69.9625,113.975,2885.0160806302,1192.99269383361,116.498398309752,2869.51510586813,698.975907427132,1206.81717661961
Erythrolamprus atraventer,21.695875,220.359625,6.2,18.825,65.566625,112.2125,2940.00042020937,2217.47911091455,149.998605245629,2911.00042032427,604.501091108927,1252.26960577116
Erythrolamprus breviceps,26.0835,65.9875,2,25.3085,49.84375,239.225,2986.99986090395,540.985238666031,92.99958207426,2979.99916402512,492.004736191773,2414.99663442878
Erythrolamprus carajasensis,26.423,62.80475,2.025,25.575,73.1745,78.825,2993.00069690507,771.016579035216,109.000278000067,2984.00055749422,715.007660930282,664.017788813543
Erythrolamprus ceii,21.473,272.439375,7.8125,16.3875,87.9785,20.5875,2950.00111619532,2569.46546787595,172.000837792497,2905.00591776314,821.51008918363,247.012552083102
Erythrolamprus cobella,23.66475,41.26775,1.4,23.45825,31.30975,351.975,2955.99776962258,530.956413271221,94.9993040535372,2953.99735180543,386.978834080949,2658.7891822646
Erythrolamprus dorsocorallinus,25.81875,63.351,1.95,25.10825,34.0515,434.375,2984.00013930745,469.995958983962,87.999721110897,2977.00013922285,315.994292408345,4262.06331988319
Erythrolamprus frenatus,25.352,209.76825,5.9875,22.350125,59.366,97.45,2966.00125261376,2217.95287448245,153.998119648118,2931.50083452319,534.019008966299,1190.43733637521
Erythrolamprus guentheri,25.815625,310.742375,8.8375,20.941625,73.880375,32.0125,2973.00055677819,3226.93810854871,182.497772448999,2924.00215839079,711.982307526771,379.04819274774
Erythrolamprus ingeri,24.37075,94.932,3.2,23.34175,50.167,329.65,2968.9974920632,593.026970402064,109.001811478241,2962.99721329232,461.037481167447,3177.13385951525
Erythrolamprus jaegeri,24.25525,228.6575,6.425,20.97925,61.81025,97.95,2956.00111339118,2353.45176057348,155.998537721078,2922.50376184515,537.514414922921,1165.97926624477
Erythrolamprus longiventris,26.2645,51.45575,1.9,25.8335,66.3215,79.325,2988.00013919145,550.012670420706,117.998747199346,2983.00013917205,642.995823305889,846.046076123709
Erythrolamprus maryellenae,25.91675,124.1725,4.175,24.6165,87.254,16.775,2974.00083451829,1084.99915270334,145.999999980596,2957.99930052693,844.005851718701,194.99638419042
Erythrolamprus miliaris,26.070875,98.5425,3.075,25.054125,64.0285,112.4125,2984.00195052728,876.96009086974,122.492550286237,2975.0002788189,599.466513213519,1208.05017488265
Erythrolamprus mimus,25.70325,58.186625,1.725,24.933125,38.807125,355.5375,2983.993661971,488.002086808926,89.0002784403009,2975.00313369689,386.486703554301,3268.92234086775
Erythrolamprus mossoroensis,27.098,140.183375,4.4625,25.52925,90.22075,16.2,2987.00215846021,1329.48620998338,137.998815951061,2970.0022274559,882.98751473867,127.004541452955
Erythrolamprus poecilogyrus,25.78125,122.05575,3.8125,24.570875,65.86575,83.9125,2980.00118419823,1060.97924313616,132.999651675241,2966.00034726193,614.501466624647,957.470658069373
Erythrolamprus problematicus,13.371,124.157,3.725,11.7165,67.552,158,2821.99931127487,1186.98789829601,120.994848319124,2805.99875425886,546.997070548477,1750.98819920971
Erythrolamprus pygmaeus,26.066625,62.183125,1.85,25.316625,39.413625,354.6,2986.00034819403,471.500485450077,87.0011140371052,2979.00069615115,382.515950507335,3276.52748285943
Erythrolamprus reginae,25.99575,92.94425,2.9,24.9665,66.3215,94.05,2984.00013930745,850.007395527252,117.998745451977,2973.99986051594,616.997493497378,1048.45766502465
Erythrolamprus sagittifer,21.90425,419.5385,11.875,16.08325,81.5365,22.225,2946.99985956454,4118.97214098925,211.999305277703,2888.00055591479,754.997898211904,273.032056552788
Erythrolamprus semiaureus,21.25425,420.561,12.15,16.13325,25.15175,233.75,2925.0005562634,4060.96603595327,200.999022429011,2873.99874285035,247.000134262013,2535.02521562393
Erythrolamprus taeniogaster,26.19575,75.94825,2.375,25.325,59.81125,162.6,2986.00181233085,667.00681856525,106.988859966302,2978.00097485832,580.99484868934,1548.97350237269
Erythrolamprus taeniurus,15.5105,95.62175,2.725,14.88325,68.781,111.375,2866.01503662265,862.004340631351,116.996448804152,2855.00104445979,589.945542862091,1373.53892340775
Erythrolamprus typhlus,26.074,87.770875,2.775,25.12075,64.993375,115.6375,2984.99958173086,800.001254952189,115.999512707608,2976.00000006139,604.498401897248,1224.45617970731
Erythrolamprus viridis,27.313625,137.91825,4.3875,25.675125,90.22075,16.35,2990.00229858015,1186.47130594015,134.998467924638,2974.00111471995,880.989120360963,122.49415275782
Eunectes beniensis,26.6685,88.84225,3.125,25.55825,71.3035,78.8,2986.99930342454,1019.95948183318,120.99972196909,2972.00069642225,629.009748128441,896.942063593657
Eunectes deschauenseei,26.76025,95.58375,2.825,25.975,54.3195,204.35,2994.00055728458,885.973092992177,104.999304406928,2985.00125399542,598.002929173638,1521.02070938913
Eunectes murinus,26.17925,88.09275,2.775,25.2085,65.963,99.975,2985.99735502193,819.970306189844,116.000418328552,2976.99972158735,615.009755447683,1049.01195961715
Eunectes notaeus,25.31775,338.5095,9.65,20.620625,61.8335,69.5875,2963.00180949248,3410.94737826536,182.498259582368,2916.00048654828,546.499853295907,883.989203624627
Eurolophosaurus amathites,27.30425,129.6945,4.5,26.1335,90.15375,4.925,2991.00125506401,1080.04195941966,142.000000370361,2980.00097577713,881.975445980454,54.0001396086163
Eurolophosaurus divaricatus,27.098,125.903,4.5,25.758375,90.22075,4.4125,2992.50048796975,1077.00388006903,143.499442323187,2981.99902323094,880.989120360963,48.5016022391992
Eurolophosaurus nanuzae,23.579375,168.237125,5.0625,21.25425,91.871875,22.0625,2947.50160318775,1748.25371089453,144.000416667222,2921.50156820189,876.999994420754,301.036905353066
Eutrachelophis steinbachi,22.44375,172.43025,5.175,20.05825,66.753,150.625,2933.01058295322,1898.02619160968,118.00027755649,2906.00974711709,606.979799675587,1568.02169985509
Exila nigropalmata,26.118875,54.9615,1.7125,25.458125,34.312,382,2984.4999999734,421.497145064056,88.4996520763798,2978.00020884997,318.997913714437,3891.54283527359
Garthia gaudichaudii,18.397875,302.2675,8.375,13.95825,102.32675,0.3125,2881.98098237521,2430.18228408483,188.502235918401,2846.97798607542,1023.4629968608,41.0464674872602
Gomesophis brasiliensis,23.165625,219.047875,6.0625,20.025,59.600375,108.8,2943.50062614526,2257.96101707767,152.999512849122,2910.003693998,550.511267755989,1291.41284325125
Gonatodes annularis,26.264625,85.9295,2.7,25.195875,53.92275,222.2375,2987.99937307541,659.999724330929,100.999721594889,2979.99999991059,538.509757925744,2393.28812138437
Gonatodes concinnatus,25.098,71.749,2.1,24.2,31.51175,487.95,2980.9994430902,605.011560101199,88.0005568612048,2971.00069651025,279.008772039586,5028.90393225303
Gonatodes eladioi,26.588625,67.0775,2.075,25.825,72.43725,77.55,2994.50104446663,812.010454243718,110.50055788347,2985.00069624062,715.009123811365,586.016058314662
Gonatodes hasemani,26.2355,56.93275,1.75,25.575,56.282,163.975,2987.00013920345,516.996799534291,100.000000432,2979.99986060575,548.994849847916,1616.01247200738
Gonatodes humeralis,26.207375,74.276375,2.325,25.379125,60.16275,164.6,2986.99923393251,639.978141756306,104.998467721371,2979.0000000809,584.50062762344,1586.43352041315
Gonatodes nascimentoi,26.87075,63.96925,1.925,26.20825,71.0605,136.3,2997.00125389601,825.018244462831,107.999721128068,2988.00097527372,747.992206521292,1467.50107190508
Gonatodes tapajonicus,26.9105,55.79275,1.75,26.4,52.0605,204.1,2991.00153187936,626.002929792117,92.0012540413719,2985.00125328106,537.005857456519,1983.90649627433
Gymnodactylus amarali,26.910375,120.96625,3.8125,25.62925,86.165875,13.6625,2990.00153262129,1009.01303246057,143.000627521715,2980.00062740771,839.998541354724,107.500137857522
Gymnodactylus darwinii,23.496,200.96725,5.85,20.9585,72.65575,73.3,2959.99874980489,2023.90616404882,146.985918498195,2929.99958582778,659.004013248325,806.055928594995
Gymnodactylus geckoides,27.9375,145.71675,4.575,26.458,91.4135,19.975,2996.99846599664,1351.02411840138,144.000139833198,2976.99944354636,915.017273362943,199.986217819176
Gymnodactylus guttulatus,23.776,167.88575,5.1375,21.35825,91.89675,22.6625,2953.50111432143,1723.73383658937,146.499234140917,2927.50125346546,887.986334352171,304.992210733094
Gymnodactylus vanzolinii,25.074125,137.052875,4.425,23.0125,82.66775,28.35,2965.49999749778,1476.76855072638,130.999581507386,2944.00006682038,640.496912671912,494.172024289587
Gymnophthalmus cryptus,25.852125,98.83275,3.1875,24.76675,71.718875,131.7125,2985.0002780956,670.536654141169,104.498815537992,2976.49993007563,653.999925272723,2094.90934217608
Gymnophthalmus leucomystax,26.371875,125.461,3.575,24.671,59.349875,229.3125,2992.00069626899,736.027099916769,95.5018106341686,2981.50020884391,668.002798728903,1824.94410902859
Gymnophthalmus lineatus,27.023875,103.628875,3,26.120875,69.634,100.0625,2992.99972188801,961.022221847216,118.499930385752,2983.0009055677,659.479380108633,875.965245293464
Gymnophthalmus underwoodi,26.30225,86.906,2.625,25.25025,53.714,232.75,2987.99986146618,659.985370465359,100.000974281868,2980.00055749835,537.005159815837,2397.53787340687
Gymnophthalmus vanzoi,25.631,125.73425,3.9,24.0085,52.364,269.2,2992.00167186606,867.42784314796,103.001949164052,2981.00083606614,673.989014002587,1696.59591653986
Helicops angulatus,26.21975,82.9245,2.625,25.2835,65.652125,111.7,2986.00048766524,769.973394616302,112.997702197281,2977.99839894726,609.997701511327,1161.00632864387
Helicops apiaka,25.749,69.368,2.3875,24.937625,70.928625,40.05,2983.49902499566,628.520543783887,129.499025826557,2976.49888569681,689.00021309218,492.508121137429
Helicops carinicaudus,22.79175,199.6085,5.7,20.15,71.48075,82.7,2943.50167181353,2036.94529729769,146.992610807376,2916.00101026664,642.966393031701,968.979190817403
Helicops gomesi,24.99375,163.34875,5.1,22.70825,76.4915,52.7,2962.00180872326,1703.98532359093,150.999442553194,2938.0016716768,748.013641235384,585.97492579388
Helicops hagmanni,26.14375,68.495,2.05,25.34175,50.7755,239.225,2987.00041787375,569.003761056997,94.9993040177471,2979.99986070795,495.000702230372,2400.99183490752
Helicops infrataeniatus,23.94675,271.362125,7.5625,20.025,44.167,146.5125,2949.99992866766,2744.45781363776,159.997633096136,2910.5000689738,402.504099479316,1655.96488014831
Helicops leopardinus,25.8875,108.4125,3.35,24.75,65.31175,99.825,2982.0005572594,953.003626796356,124.000836129103,2970.99986073375,606.006129199804,1084.00317917051
Helicops modestus,24.814625,175.163125,5.2375,22.3375,77.508125,53.775,2961.50125301585,1786.47353942507,150.99937238219,2936.00215885417,751.511487976506,566.487752493923
Helicops pastazae,21.628125,64.1455,1.8875,20.749875,21.939625,542.325,2979.50013927485,669.513579042267,88.500696211459,2968.50034816343,283.492341575167,5188.94356826279
Helicops polylepis,26.16875,73.75825,2.225,25.3,61.85775,153.875,2986.00013928064,644.983012431081,106.002926398819,2978.0002785097,584.995820457361,1489.06472283665
Helicops tapajonicus,27.225,94.0775,2.475,26.44175,58.9065,188.025,3001.99944317319,790.021870381385,79.0096111899783,2994.99735321356,657.993040806368,1470.02127915081
Helicops trivittatus,26.575,80.357,2.6,25.7415,71.7,65.525,2994.00181082014,838.975908930188,117.995265621556,2984.99999948682,723.003485759263,500.031320076322
Hemidactylus agrius,28.498,141.072,3.975,27.04175,95.4375,16.775,3003.00097691605,1163.96965313175,134.984822282371,2991.0016737223,961.003753485265,122.003076121464
Hemidactylus brasilianus,27.002,138.022,4.475,25.49975,89.3915,10,2986.00236771843,1210.97271334377,139.999025084046,2970.00013731026,857.005852556594,87.0072358957489
Hemidactylus mabouia,24.47325,109.64975,3.35,23.15,66.4935,66.35,2973.99930141657,936.00572515815,128.001675227645,2960.99818521955,641.020347150304,655.940933650616
Hemidactylus palaichthus,25.973,77.25625,2.425,24.95825,49.522875,264.5125,2986.00118381291,597.503760971181,96.9887151070678,2978.49742477371,467.524853404686,2659.45333250652
Heterodactylus imbricatus,22.6915,200.96725,5.8,19.99175,75.47925,68.525,2940.00794028593,2085.96589635433,151.998607069113,2913.00891603226,720.009049442457,797.94973664515
Heterodactylus lundii,24.06875,162.762125,5.175,21.69575,90.234875,27.05,2958.00090489993,1685.25977670412,148.99979089653,2933.00132236797,889.004246132169,304.992210733094
Heterodactylus septentrionalis,24.92525,135.1845,4.425,22.90825,83.2965,26.825,2965.00111344268,1462.02165253345,131.999998261768,2942.00153149241,679.975477863808,446.028838461928
Homonota andicola,9.442875,592.840875,16.35,2.06675,66.148125,12.6875,2855.50564628175,5861.99785525994,269.000834699406,2779.50529813216,595.257227537555,302.496342041668
Homonota borellii,19.410375,520.2745,14.975,12.624875,85.3535,19.2375,2929.49930358177,4800.71589547882,232.998468071894,2862.99728942635,819.492755473874,166.008297814573
Homonota darwinii,10.290375,555.660625,15.475,3.83325,31.945,37.95,2832.50508149915,5449.46321156691,257.00313112631,2762.00285518038,314.508579404918,482.498736480346
Homonota fasciata,15.784375,497.721375,14.0375,8.37475,64.64125,36.5125,2887.50062622928,4906.42696345724,236.49860451812,2818.50139154267,589.514200498298,455.507616115449
Homonota rupicola,24.621,375.7535,10.975,19.75825,40.9515,149.4,2957.00041653195,3653.95822177608,188.999025701258,2909.00097358335,356.993163186141,1823.07293993517
Homonota taragui,22.00225,441.2165,12.825,16.7165,25.15175,253.75,2934.00027731188,4352.95642118352,210.998607683494,2879.00083431989,259.990384114704,2481.14964464965
Homonota underwoodi,14.3065,539.4245,15.1,8.15,88.0445,8.675,2901.00042316644,5339.88525220204,249.99554919837,2829.00181354693,921.009314451854,100.009056349566
Homonota uruguayensis,20.403125,445.1125,12.825,15.3875,16.0285,291.7375,2917.00006843651,4317.97234689871,210.998537403639,2862.50194846694,161.500760549348,2965.08397297498
Homonota whitii,21.35425,544.77,15.575,14.3665,81.5365,19.5,2905.00821140901,4718.05443297632,225.001252044718,2843.00695848768,756.996370431399,249.996120160691
Homonota williamsii,16.0855,584.51075,16.7,8.975,40.21475,74.075,2875.99930452575,5395.96825450607,248.999443305828,2809.99944413721,350.007507554242,942.997241141146
Hoplocercus spinosus,26.29375,93.57475,3.125,25.41675,76.296,40.4,2986.00139419828,911.01253835197,131.000836049703,2977.0005569914,746.006550012969,457.967971582427
Hydrodynastes bicinctus,26.297,89.446625,2.825,25.35425,68.99725,87.4875,2987.49818931913,808.501047939316,117.999512918023,2979.00104518279,669.007737768309,974.4528083104
Hydrodynastes gigas,26.196,112.84,3.575,25.125,68.02525,78.75,2985.00027886629,972.997636382683,131.000836049703,2975.00097537831,645.004044183007,876.97785265551
Hydrodynastes melanogigas,27.4895,117.76025,3.675,26.075,79.6435,18.775,2996.999999796,953.003626796356,134.999862138187,2986.99999998059,789.001398797827,77.0009660061808
Hydromedusa maximiliani,22.4105,208.5215,5.975,19.52475,71.37175,83.875,2940.00794028593,2128.91062225742,150.999302211187,2908.0032086835,646.977392288325,999.929018511884
Hydromedusa tectifera,22.00225,326.51575,9.125,17.875,37.47975,179.675,2934.00292257382,3158.94861004883,170.991917162668,2888.00585173193,352.023597755841,1951.04014403766
Hydrops caesurus,25.35625,330.868,9.525,21.0085,52.935,102.575,2961.99999804023,3255.91338110322,178.998050504092,2918.00083461892,455.997341466634,1244.03109519764
Hydrops martii,26.1605,68.79125,2,25.38325,51.27975,232.55,2987.99944276225,563.021182525353,94.9993038863502,2980.00069646225,499.993040287614,2336.09618920192
Hydrops triangularis,26.196,72.73925,2.2875,25.38325,58.14475,181.2625,2987.00013927315,635.995617529089,103.493313867622,2979.0017412454,574.004043263557,1683.53994191958
