inertia,OMI,Tol,Rtol,omi,tol,rtol
Physalaemus_albifrons,6.32551704088659,3.88001482304311,0.121803193972087,2.3236990238714,61.3,1.9,36.7
Physalaemus_cicada,6.17478302232704,5.10637898161614,0.0657165291632044,1.0026875115477,82.7,1.1,16.2
Pleurodema_diplolister,5.98745419968065,3.63362934613228,0.207929324415838,2.14589552913254,60.7,3.5,35.8
Proceratophrys_cristiceps,6.58276481466677,4.95656701302173,0.147237194822221,1.47896060682283,75.3,2.2,22.5
Scinax_camposseabrai,5.38178570136211,4.97759379407133,0.0333729077234434,0.370818999567341,92.5,0.6,6.9
Pithecopus_nordestinus,5.70795522335146,3.25838305063614,0.23947383749878,2.21009833521653,57.1,4.2,38.7
Pseudopaludicola_pocoto,5.1981398019166,3.60841918734578,0.16105416400419,1.42866645056663,69.4,3.1,27.5
Scinax_melanodactylus,8.11429763999504,6.61650944800691,0.593711853711228,0.904076338276905,81.5,7.3,11.1
Frostius_pernambucensis,8.01268001632071,5.94031418578717,0.367958236661824,1.70440759387171,74.1,4.6,21.3
Hypsiboas_atlanticus,7.33668500815606,5.2959522791038,0.333493931956589,1.70723879709567,72.2,4.5,23.3
Dendropsophus_dutrai,5.72282588029002,5.27567916581219,0.213129548841827,0.234017165635997,92.2,3.7,4.1
Dendropsophus_oliveirai,5.42711622539768,4.10194037023271,0.116734565769736,1.20844128939523,75.6,2.2,22.3
Phyllodytes_acuminatus,7.50902667203781,5.4937938168979,0.337216969198188,1.67801588594172,73.2,4.5,22.3
Scinax_auratus,7.21408594569015,5.31652944456318,0.250787892434715,1.64676860869226,73.7,3.5,22.8
Trachycephalus_atlas,5.40488252046113,4.62700820734377,0.0455469496830577,0.732327363434307,85.6,0.8,13.5
Pristimantis_ramagii,7.18400232220167,5.13388454426774,0.380033964386605,1.67008381354732,71.5,5.3,23.2
Phyllomedusa_bahiana,7.17729442149195,5.27161954600462,0.0526790058152018,1.85299586967212,73.4,0.7,25.8
Leptodactylus_vastus,8.02565515395654,6.37463136577559,0.411178872588893,1.23984491559205,79.4,5.1,15.4
Scinax_cretatus,7.76295512882983,5.91541349277653,0.431401440790264,1.41614019526304,76.2,5.6,18.2
