Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Rhinella_achavali,3.5085,105.91325,3.425,4.075,16.234,186.45,56.9979110551699,1542.01508799717,112.999584774588,58.9984680437901,237.973808134619,3897.7206452533
Rhinella_acrolopha,0.695999999999998,4.55675,0.125,0.77525,4.12225,47.95,96.9860713683597,525.975209717774,70.996378893723,97.9857928060701,251.016576333799,4373.69582472977
Rhinella_acutirostris,10.375,118.90775,3.4,9.30825,73.527,685.375,257.96391860263,1384.90709174089,70.9931733588073,257.96363971873,765.984123644331,12316.5605544905
Rhinella_alata,0,0,0,0,0,0,16.0153213876697,251.988575991429,14.004319571514,14.0165752682701,195.015044543023,665.226512964216
Rhinella_amabilis,1.02075,9.444,0.3,0.933250000000001,0.642250000000004,6.175,208.9991656103,1405.90027974428,66.9944285155554,205.00069793887,876.883710513993,2732.8669158867
Rhinella_amboroensis,0,0,0,0,0,0,192.96366209218,634.91478624993,48.992341578271,192.96380107964,284.964223786398,2554.58298169978
Rhinella_arborescandens,0,0,0,0,0,0,187.98955316172,746.87982618299,35.999303660896,196.98760368278,363.967833431573,3488.95958262664
Rhinella_arenarum,17.7875,518.76625,14.25,20.6665,106.2665,336.7,455.94929459087,6575.79119166024,233.997914200972,506.94511727582,1212.96919918819,5638.83927099133
Rhinella_arequipensis,0,0,0,0,0,0,266.98231646963,2090.68381632032,85.9948491963546,269.98301329058,847.853380200901,218.034112251779
Rhinella_arunco,6.5855,203.25875,5.7,7.575,30.82525,59.075,416.98077972514,6800.53532787591,267.971031599284,432.98230634111,807.039111303334,3155.58133114782
Rhinella_atacamensis,5.8745,98.94875,3.05,7.342,44.80025,0.4,315.99764373156,5478.93226147987,253.997074874305,365.9969478736,1076.93853257315,1027.87172562044
Rhinella_azarai,3.44975,209.77075,5.775,5.29175,40.861,228.75,65.99429044303,2510.94650437824,66.996377860859,76.9952649476004,405.018940635598,3327.05832160892
Rhinella_beebei,3.7185,124.35275,3.65,3.3585,54.97575,248.525,316.96670689326,1159.92101298208,126.996238917687,314.96809996782,711.960995807473,9022.6200213128
Rhinella_bergi,8.79975,332.9065,9.5,12.41675,51.02125,234.475,95.99930446296,3278.01086294468,94.99902463664,130.000000996,549.991639338275,3507.01148224169
Rhinella_bernardoi,0,0,0,0,0,0,122.0178019226,1628.05362466054,88.996931252704,119.01821692989,220.996087383064,99.0534230317395
Rhinella_casconi,0,0,0,0,0,0,61.99163694555,606.937542684457,104.996934510807,66.9905220564096,187.991085771327,279.980487782332
Rhinella_castaneotica,2.596,101.12225,2.875,2.7085,73.73575,702.575,148.97061738261,1108.98427434376,118.99972154631,151.96964268423,764.982177077181,8359.91420325724
Rhinella_ceratophrys,9.47725,71.33225,2.15,9.3,51.59325,594.85,285.97395665506,870.949718730476,56.9976317938368,294.96991879976,549.016855196976,16425.7134537654
Rhinella_cerradensis,3.4145,142.52625,3.6,4.6585,51.24775,152.025,95.99581747613,2033.96742339289,48.000278068701,97.9958176219097,650.986920179642,2257.93458522604
Rhinella_chavin,0,0,0,0,0,0,209.97799688733,515.931353272624,26.9995822326623,215.97702235416,170.998883847296,5748.74993926452
Rhinella_cristinae,0,0,0,0,0,0,9.00264509934004,54.001113326805,13.9994429211969,10.0023665450399,38.997074481742,1836.06559425285
Rhinella_crucifer,5.831,147.03175,4.3,7.5415,92.34275,331.25,202.97924803492,2024.96430762195,142.998186634623,221.97924756918,1045.97044553154,4183.98746037204
Rhinella_dapsilis,6.07475,41.271,1.4,6.3085,43.6925,573.475,221.97507259002,558.907266847531,61.9927590796538,226.97451585461,486.989837740549,7770.6207406643
Rhinella_diptycha,1.74375,34.71,0.875,2.10825,16.42125,99.65,35.99763169788,1047.00233945263,30.99930258975,36.0018114882996,190.004308694332,2306.93614808546
Rhinella_dorbignyi,6.78125,230.90725,7.1,8.13325,48.913,340.65,106.99317442863,2831.98032516017,166.998471445577,118.99554454418,523.992748496442,5138.83451736464
Rhinella_fernandezae,8.4395,238.9275,7.475,10.3415,62.49025,362.775,129.99274999353,2740.01788000056,160.999583654893,118.99442083316,639.983415662751,5361.82895787966
Rhinella_festae,7.28975,29.15075,0.625,6.9835,42.974,624.05,273.97868620322,1005.89051552249,42.9976313249635,276.97798988776,417.963913675629,16230.7487359918
Rhinella_fissipes,12.83925,72.20775,1.925,13.39175,25.4965,344.55,302.95642404098,1355.79571112649,107.982595625361,302.96728041605,581.920217615967,7436.92072078761
Rhinella_gallardoi,9.3125,46.91325,1.7,8.75825,19.13075,13.3,268.97785491813,2538.92849448048,118.989408879153,248.98008383168,502.941352971549,732.905415916852
Rhinella_gildae,0,0,0,0,0,0,18.0016724081097,394.025781357938,17.999582488038,16.00097576809,83.003765809221,360.992463592813
Rhinella_gnustae,0.6125,14.58125,0.450000000000001,0.7835,3.04949999999999,3.5,189.99819498398,2761.92933006343,144.985097944035,187.99484962183,507.92716497897,773.924426974761
Rhinella_granulosa,16.13075,504.9145,14.475,19.875,103.20575,723.025,320.9689358537,4984.96519378012,230.99846741048,316.96823914926,1100.96292796328,12422.6112503638
Rhinella_henseli,3.50225,87.02825,2.825,2.88325,9.83725,124.125,98.99205424206,1675.98553095142,121.000141442853,87.9944238261401,245.991367280205,3398.87433418915
Rhinella_hoogmoedi,8.9895,228.969,6.2,11.49975,93.4845,324.425,202.9802226627,2964.88415720152,149.997630934536,222.98537986103,1068.94884687131,4659.73068453856
Rhinella_horribilis,11.32325,75.7875,2.275,11.492,63.03525,1261.8,314.96851762572,1334.86310513442,127.996238447187,315.96894380261,957.975483840826,32669.9518033395
Rhinella_humboldti,10.52475,133.979,3.95,10.40025,75.3515,709.025,316.96670689326,1417.92854509919,129.997771237198,314.96809996782,837.976181591187,11343.6996868529
Rhinella_icterica,9.4,324.726,8.9,12.3,89.65925,422.625,184.98008328844,3777.94064636382,173.998746810763,203.98663334485,908.993176064665,6442.72869962627
Rhinella_inca,13,50.2145,1.4,13.76675,25.00075,283.9,301.98426640408,986.919946360277,68.9966584187873,312.98287476793,483.972438444139,7398.930521348
Rhinella_inopina,1.5335,8.245,0.55,1.69175,2.997,5.35,54.9976307269499,428.980092078886,29.997909041094,63.99707349955,110.001538183065,154.981055350062
Rhinella_iserni,0,0,0,0,0,0,247.97619172136,685.895698084748,47.9942896564444,256.97438155267,170.002225337099,3224.34426070423
Rhinella_jimi,6.6225,141.48375,4.15,8.22475,95.03175,326.15,206.97841011423,2024.95113452486,138.000278414873,221.97924756918,1068.94884687131,4184.96933960856
Rhinella_justinianoi,11.14375,38.36975,1.125,11.55,24.97625,150.075,213.99067049977,1316.89700510808,103.989001469841,212.99122778936,492.942205428293,4790.13285810287
Rhinella_leptoscelis,14.87675,107.78625,3.225,15.09175,37.1125,235.125,301.98426640408,2577.63844370571,145.98454491888,309.98649444437,862.84515044788,6640.76622552454
Rhinella_lescurei,0.64575,38.49,1.05,0.966999999999999,11.60275,105.475,41.9967952543202,631.989835989343,99.0013935115523,40.9966559914801,194.008216085087,1951.83532337045
Rhinella_limensis,13.5875,87.677,2.475,14.025,48.377,35.375,328.96045743663,3600.5492250314,147.981065770225,330.9599008594,1289.89167920082,1401.64845179008
Rhinella_lindae,0,0,0,0,0,0,217.98857965736,273.019221938961,48.9979102762346,215.98871897961,253.986488263306,19510.5860268649
Rhinella_macrorhina,4.6125,3.05675,0.175,4.55,22.55025,453.5,218.99094571443,580.963087163609,57.9969365511105,218.98983143144,377.97687843539,7256.86949211
Rhinella_magnussoni,0.393999999999998,21.52775,0.4,0.233249999999998,6.78125,64.725,32.9986078074899,391.988980163507,60.9981897596778,31.99874717894,138.988161770048,1333.01389503639
Rhinella_major,4.25425,384.632,11.325,8.90825,40.5405,244.775,84.99401485509,3891.96227709713,156.996796855157,113.99874699154,484.983285864568,2998.99498604916
Rhinella_manu,0,0,0,0,0,0,282.9887231964,690.942350097938,60.9941526642757,287.98816656439,425.948196692774,6516.60887786151
Rhinella_margaritifera,14.38725,207.5,5.925,14.44175,104.62425,823.55,289.97534813591,2684.84139351332,155.994293003626,291.97381578234,1093.96320351072,17147.2980068667
Rhinella_marina,13.948,156.34675,4.225,14.00875,117.418,1307.85,341.95572779198,2588.55230560602,160.9831506765,347.95419584685,1234.95250469694,32746.9759002536
Rhinella_martyi,2.89375,70.6675,1.8,3.025,30.553,266.25,125.97590003804,784.992752417502,106.999860876677,125.97631753059,394.938146417021,4499.65306698896
Rhinella_merianae,4.2125,97.14025,2.9,4.408,61.99975,476.775,175.99233882127,1131.83923355086,105.996795943748,163.99289628629,736.964883440187,8190.7445978389
Rhinella_mirandaribeiroi,7.802,172.66875,4.475,9.45025,47.74125,157.325,181.99555293138,1988.97172483689,87.9967944420559,191.9951335932,663.013234025136,2330.00090114311
Rhinella_multiverrucosa,3.94175,12.77775,0.375,3.675,23.83325,121.4,300.98454420899,794.885114530561,49.9977719895335,301.98551899416,619.910177156735,5596.1952420421
Rhinella_nattereri,2.825,60.40225,1.875,2.483,39.1825,279.65,164.98648800107,1001.84008220431,48.9954039300941,151.98732398277,670.949279573822,4939.80224758364
Rhinella_nesiotes,0,0,0,0,0,0,131.97089568795,326.948197705354,25.9973535714141,136.9695031152,153.991784913135,3030.41179513846
Rhinella_nicefori,3.302,0.0300000000000011,0,3.3,12.608,178.725,211.96490237627,559.959466344213,42.9986075258909,211.96392731673,293.981057962066,6560.80376213674
Rhinella_ocellata,4.01475,110.25975,3.5,4.792,39.49075,93.95,104.99359307554,1393.96741179904,66.996237269855,117.99790994421,426.993596170484,1398.99329747707
Rhinella_ornata,4.706,99.64075,2.325,4.83325,43.63625,176.725,159.98077885869,1795.86885564655,131.994571970947,162.98677302311,646.982159655618,3700.58013795508
Rhinella_paraguas,0,0,0,0,0,0,219.01030627731,225.080650447386,40.0034822194619,218.01002767442,295.981894692843,20290.3991916644
Rhinella_paraguayensis,0.264499999999998,42.427,0.8,0.63325,5.31474999999999,12.775,45.9940074298202,922.952636429,33.993314500738,46.9955396887799,130.990253265221,566.961963855
Rhinella_poeppigii,16.18925,183.50925,5.425,16,60.7005,371.125,321.98287472116,2776.94584237505,126.992342775468,334.98231819375,788.934963974542,8924.5630386332
Rhinella_pombali,4.33125,88.88675,1.675,5.20825,24.6885,60.15,174.97604518312,1122.99638640638,31.997633542181,181.98022272893,491.991555590738,1716.91286917033
Rhinella_proboscidea,9.62525,26.103,0.75,9.9665,34.784,561.15,119.9855142219,393.982728499334,45.9958205733746,121.98579258481,373.976743752974,14931.317832893
Rhinella_pygmaea,2.756,22.3965,0.7,3.05825,24.66975,91.975,127.99443159272,1116.9506878582,117.997353272488,135.99554656072,538.994014634255,1917.69627294694
