"","Species","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"49","Akodon pervalens","10","55.5000691881075","303.499658090374","18.4999305124997","13.0006271108945","86.4989552194961","23.999932191206"
"50","Akodon philipmyersi","8.99993044219624","44.5000698465899","402.993038176998","19.4999304324997","16.0000695578038","22.4999299308024","327.50181832889"
"51","Akodon polopi","10","43.9997909694997","480.001115887521","22.500000084919","10.0004177033082","72.9995814773049","34.999792779678"
"52","Akodon reigi","8.9994424938698","42.9987453632208","417.496236497336","20.4994424841741","12.0001392473046","14.9999305845008","286.000896707428"
"53","Akodon sanctipaulensis","6.99979039769952","48.9988825583987","261.99401098408","13.9997208221995","17.5002092177011","42.5004857174035","268.485111053447"
"54","Akodon serrensis","8.99986060839863","54.0001391470006","273.996240262174","15.9998608449994","16.0001389183987","27.0029246146202","286.982736525496"
"55","Akodon siberiae","7.00000001369681","61.4992339856794","170.006893581302","11.5001392670003","14.5014619896258","64.4977715851472","154.003550580623"
"56","Akodon simulator","10","48.9998608683903","400.992068414969","20.0001393510006","14.000279124785","92.0001378562212","15.9990258491652"
"57","Akodon spegazzinii","10.9999999806131","47.0004175982223","432.99232478218","22.000278655225","9.00055735600223","93.9993037289972","12.003066469072"
"58","Akodon subfuscus","9.00097462343838","71","113.995266224523","13.0011139464389","5.00362019487022","83.9937347088469","51.0656453147239"
"59","Akodon surdus","8.4996519115879","70.9997910445888","88.9985396174602","11.9995126682833","12.000904738896","72.9963095158088","104.52757819729"
"60","Akodon sylvanus","10","59.4997901830168","269.010107157419","19.0001393276097","12.0009055821111","92.9983988439747","16.9994431682115"
"61","Akodon toba","9.99986063299944","49.0004176456098","366.995686678375","18.9999999806064","18.000278506607","66.9972150043571","45.0048752030724"
"62","Akodon torques","7.99986082039193","71","74.9976329597754","11.9994430301753","16.0008352133959","71.9973536747408","105.045683018842"
"63","Akodon varius","10","59.0004177016059","206.99749501506","16.9991647779966","16.0005572320022","81.9988855882402","35.0040372645932"
"64","Alouatta arctoidea","7.00027859459469","67.9899698746916","99.0018112576452","11.999303387367","25.9997214259989","69.0012538498157","56.9974939497059"
"65","Alouatta belzebul","8","70.9999302102046","84.4997214451849","11.0001393952962","25.0002786185913","72.0002092810927","73.0014599885922"
"66","Alouatta caraya","9","62.9994426188017","144.999865488848","14.999860828407","22.0001389395958","74.0009748622011","48.9994432873974"
"67","Alouatta discolor","8","68.0003479363948","76.5013236510961","11.9997911792013","24.9999999902985","63.5001390752965","98.5040361673984"
"68","Alouatta guariba","8.9998608643975","55.0001391897956","257.998608100819","15.9997214687995","17.0001391630006","37.001392848804","231.985241754514"
"69","Alouatta juara","6.99986078839919","77.0001392350006","46.0004181530016","8.9998607003992","24.0002785774037","31.9998610416019","411.991501461918"
"70","Alouatta macconnelli","7.00027861059246","73.9997212499989","63.9998607644727","10","25","52.0022290777155","243.502644996517"
"71","Alouatta nigerrima","6.99979117290476","74.9999304330938","56.5001398931318","8.99979115920209","25.9998606249994","51.5004876982057","214.994774890601"
"72","Alouatta palliata","5.99958219039613","65.4995820874015","72.9958916632856","8.9989554183009","23.9995821685862","59.9972840641757","160.50389768363"
"73","Alouatta pigra","7.99993039589836","57.9982590535943","177.996589277629","13.9996519655977","23.0002785168987","57.0004181365944","135.498049289898"
"74","Alouatta puruensis","7.0001393395997","70.0009746770039","52.0009750542022","10.0001393076047","25","58.0000002707895","116.007518543836"
"75","Alouatta sara","7.99999998060471","62.9998606917911","134.996241590005","12","23.0001391910006","59.0012534562134","133.989693327313"
"76","Alouatta ululata","8.99902533558127","70.9987473204102","115.985796533846","12.9984684149938","26.9997213414142","104.000698235587","11.9994421891682"
"77","Ammospermophilus leucurus","12","33.9995820823947","896.008701521156","37.0002091081993","-0.000208997601290494","39.0006961597998","33.501603180616"
"78","Amphinectomys savamis","6.00013929560359","77.0004178222077","42.999999896603","8","25","21.9994432439977","554.007656878337"
"79","Andalgalomys olrogi","10.9999303284989","43.0004175759224","536.499021868063","25.0000694514997","12.0002089161935","88.4994416038365","14.5006276336516"
"80","Andalgalomys pearsoni","9.99972148539415","56.0002783340011","300.994710831189","16.9997214853942","21.0001391630006","61.9986076269708","57.0038991402488"
"81","Andinomys edax","11.9997213253919","65.9987456997822","179.989556944611","18.0004178256114","8.00083567521948","95.998329113003","15.0029244328343"
"82","Anotomys leander","6.99986077239585","82.9993035729972","32.0033435047702","8.99972154479169","10.0025066636675","40.9966571139508","307.577986796245"
"83","Aotus azarae","8.00013940929455","66.0002784220011","92.000906010977","12.0002089927993","24.0001393950006","69.0004876076966","68.0025073318895"
"84","Aotus brumbacki","7.00006961979985","68.9999998754903","95.9982594952296","10.9997910609028","24.4997215125052","54.0003479840081","175.501392879868"
"85","Aotus griseimembra","7.00034820439647","76.9996517281252","51.5068252690488","9.9995820952937","25.4995124851104","50.2495820033785","174.493940501365"
"86","Aotus jorgehernandezi","5.00041791870154","81.500417868201","26.9996517356008","6.0005572217021","23.4993034435972","16.0025073049087","1210.89726230979"
"87","Aotus lemurinus","7.99979105320099","81.9995822342936","35.0054331190818","9.99986073499776","17.5012535927974","37.5017411810937","283.500272546133"
"88","Aotus miconax","7.99979112349944","77.000348066411","58.4973538493515","10.4996518721957","17.0017407422343","39.996449016331","216.028894623476"
"89","Aotus nancymaae","6.99986079239585","77.0000000885986","42.9995821349983","8.99986076899944","25","29.9994431079978","363.019912816242"
"90","Aotus nigriceps","7","72.0002087781988","52.001602121185","10","25","55.9986076830065","155.004593991331"
"91","Aotus trivirgatus","7.00000001940505","75.4999999611882","54.5011143562966","9.00013925500056","24.9998607684062","48.0019497610373","310.489905055866"
"92","Aotus vociferans","6.00027852920106","77.9995820750008","48.5004175642027","8.00000000969876","24","22.5003484125001","550.493104687747"
"93","Aotus zonalis","5.00006972030311","77.9971447451097","27.9996518244019","6.0005572217021","25.0000696492002","40.0012536846105","365.980290522977"
"94","Arctocephalus australis","2","23.9998606489994","239.000831499866","8.00167122244563","6.99986069699945","24.9999990713747","88.0018097316243"
"95","Arctocephalus galapagoensis","1","17.5006961765298","149.994917500953","4.99993036480458","21.5001392490006","74.5016015045411","102.016779023999"
"96","Arctocephalus philippii","1","18.0001392870006","186.997841733181","6.00069652655968","14","43.9992349656632","45.4986773218068"
"97","Ateles belzebuth","7","77.9995820716002","55.0006957040323","9.00000001940699","24","35.0011144856236","417.012672345569"
"98","Ateles chamek","7.00013934759803","70.0009746770039","55.9998612603936","10.0001393356003","25","57.0000003646014","147.002086088417"
"99","Ateles fusciceps","5.49993039050026","80.998746353985","27.9996518244019","6.50006976319095","24.9988857038886","38.9995826303625","319.977783986263"
"100","Ateles geoffroyi","7.99909449649742","62.0004874454009","136.513023561008","12.9997213902984","23.0002784848976","63.4994432591984","113.495820549089"
"101","Ateles hybridus","7.00013929559746","75.999024577096","53.998746242352","9.99930362261846","25.998607080031","51.9999999196747","140.473812339375"
"102","Ateles marginatus","8","68.0002785085975","77.0006968553046","11.9998607887018","24.9998607949994","64.999651796799","82.0052897976212"
"103","Ateles paniscus","7.99888573940749","71.0001391510006","70.0009758901832","10.0002784277701","25","54.0013933757779","230.000973583237"
"104","Atelocynus microtis","7","75.0000696391993","49.0005578406983","9","25","46.9994432920022","234.507168534526"
"105","Atopogale cubana","7.99818895745142","61.9910840988479","147.997074622496","11.9980496698607","24","45.9984678605015","164.007520869574"
"106","Auliscomys boliviensis","11.9999999224278","68.9997213493914","145.002089106211","17.0002785376494","6.00097459239704","93.998188918565","26.0224102627047"
"107","Auliscomys pictus","10.9991644847827","73.9987467065627","102.006267020378","14.0001392722189","4.0019499743595","84.9917842370071","45.0041777262597"
"108","Auliscomys sublimis","12.9997215093908","67.9998604200314","186.991926739284","19.0001392534328","4.00027850600113","108.995264444916","15.0019491165405"
"109","Baiomys musculus","9.99999996120495","63.9993039425739","136.014067705716","14.9998608609994","20.9984680353655","97.9981893452256","22.0006954442144"
"110","Baiomys taylori","11.9998607889994","43.9990251906929","559.000981945811","27.0002785366028","12.0000695918004","57.997910821294","60.0018801350856"
"111","Bassaricyon alleni","7","75.0006963047863","53.9986073039091","9.00013930760331","24.9998607109939","44.0013927808999","280.504036306551"
"112","Bassaricyon gabbii","5.99951252379845","64.9969357872035","67.4959610560835","8.4994428808987","24.0002089185008","57.4994426969151","217.037395460333"
"113","Bassaricyon medius","5.00041779020996","78.9966573390246","28.9991644018066","6.0006964956019","24.999999964","44.0020893900184","178.980360517519"
"114","Bassaricyon neblina","7.00013930300055","82.9993035729972","28.0051533750972","9.00000008279838","17.0022285133911","34.995544054313","439.983559679785"
"115","Bassariscus astutus","12.0004177759071","40.9996518954074","681.002580502016","30.0006960253057","8.99986062099944","60.4975614826857","40.0009741486026"
"116","Bassariscus sumichrasti","8.99916461960464","61.9980500001813","153.005016990984","13.9998607763975","22.0004178536036","67.9973546871573","97.0008355034128"
"117","Bibimys chacoensis","8.99999998060528","49","355.995961855536","18.9997214699989","16","21.0001388522122","350.999868650094"
"118","Bibimys labiosus","9","57.999999495103","231.997075653986","15.9997910208995","17.0001392832999","54.5006948077112","153.998545310844"
"119","Bibimys torresi","9.99986064838803","40.9998604117766","483.998608415549","22.999860648388","11.0001391150006","37.998606053383","131.007385918367"
"120","Blarinomys breviceps","8.99972141140445","57.4979079800247","211.995121159574","14.9999304144997","18.0002087505011","63.4987442952883","103.01450620057"
"121","Blastocerus dichotomus","9","63.0001391521911","132.000420598344","14.9998608284025","22.0004180530017","71.0001392332015","58.9998616368099"
"122","Brachyteles arachnoides","7.99999975140141","53.9999994868073","225.997493221201","14.9998603403992","17.000278823195","54.0015309302046","155.002377867305"
"123","Brachyteles hypoxanthus","8.00006958749973","56.5001390367038","192.498886409266","14.4992332617129","19.9999306905003","76.4999287742019","58.5002815756204"
"124","Bradypus pygmaeus","2","59.0023677186076","41.9963787919886","2.99972144939919","25.0002785506008","30.0044569882158","637.89888374147"
"125","Bradypus torquatus","6.99916329399668","59.4960951156894","153.991494470724","10.9993022909364","22.000209316206","27.9997223876373","228.006064583505"
"126","Bradypus tridactylus","7.99972126034638","71.9997212534092","69.9960998392892","10.0002785797718","25","54.0013933757779","227.999161284473"
"127","Bradypus variegatus","7.99986082439555","69.0000002508156","79.0006263852052","11.0001393952962","24.0002785685983","62.0015319288028","101.508439926016"
"128","Brucepattersonius griserufescens","7.9999300179056","54.9996507898228","212.995260291595","14.499651454714","18.5004181852965","67.5006942226175","97.997222521615"
"129","Brucepattersonius guarani","8.99993043819736","48.0003482448964","357.995195571205","18.4997911634994","15.9999301804997","19.9999299421974","374.505373312239"
"130","Brucepattersonius igniventris","7.99986035979891","51.9999985323985","265.996101601785","14.9998603403992","16.0005573378031","42.0011135496035","256.990682237171"
"131","Brucepattersonius iheringi","8.99986087639471","48.0004176456064","348.997910315596","17.9998608609994","13.9998606203947","15.0000005987861","368.004331090926"
"132","Brucepattersonius misionensis","8.99993043819736","50.0002786793967","332.496795546497","17.4998607426971","15.49999975","19.0002779313967","404.498897972345"
"133","Brucepattersonius paradisus","9","48.0006961876075","361.991925446339","18.9995823463936","15.9998606089994","19.9997212179989","381.006415533552"
"134","Brucepattersonius soricinus","8.49993016990196","55.9996508817994","241.994706793788","14.9999301701996","17.0001392715986","44.5004839401189","228.485383830996"
"135","Cabassous centralis","6.99923400770342","67.998050238289","59.9977017391971","9.99923399409777","24.4997213688931","53.0004872906164","191.000205848599"
"136","Cabassous chacoensis","10","47.999999894","417.497493724598","21.4999304128043","17.0001391470006","75.4990243569975","24.5028565987254"
"137","Cabassous tatouay","9","60.0004176982011","196.999444478539","15","19.9998608364075","63.9955392891668","93.9970778215893"
"138","Cabassous unicinctus","8","69.0001392167032","77.0006968553046","11.9988857525199","24.999860646402","61.5005568206001","116.998822977198"
"139","Cacajao ayresi","6.00013924700056","77.0001392470006","47.0008350888129","8.00013924700056","25","37.0009745826252","405.000136539548"
"140","Cacajao calvus","7","76.0001391270006","44.0001392206107","8.99986080039418","25","34.9995825269983","258.007234774894"
"141","Cacajao hosomi","7","80.9995819978079","45.0023681917714","8.00041793359636","24.9997213528073","29.0009753912165","469.979659477038"
"142","Cacajao melanocephalus","6.00027857859691","77.9998606569994","45.9998607141944","8.00000001940309","24.9999999805952","28.0020894593916","509.97771080178"
"143","Caenolestes caniventer","7.49972155309126","80.4989556427696","37.5074501855061","9.49972154709237","13.5016709581674","53.4968650978308","214.803411242381"
"144","Caenolestes condorensis","7.99958221378781","76.0002785106064","72.9959616746944","9.99958221378781","18.0000004763684","19.9998603680258","361.035664093669"
"145","Caenolestes convelatus","6.4998608080985","81.9989555067916","28.0055014312239","7.99993045530172","20.0001390237059","35.9988862072541","355.472143859369"
"146","Caenolestes fuliginosus","7.99972142540253","81.9991644297832","36.0082192309964","9.99972148139474","17.0004174942078","38.0012540019922","301.054327827954"
"147","Caenolestes sangay","7.99958227378724","77.0002088448049","50.5062658051347","9.99965188159043","17.0006265434409","44.9974224264321","241.532249891093"
"148","Callibella humilis","6.99993038649972","77.9997909843056","39.001184347296","8.50000006229845","25.9999303262013","50.4994429600864","202.505638542868"
"149","Callicebus barbarabrownae","8.99999987029484","67.0002782371805","151.500208271971","12.9999998760014","22.0002786482946","48.0001357893369","64.0015401525911"
"150","Callicebus coimbrai","5.4997900514986","57.9976277110586","131.99671730577","9.49965060420404","23.5000698555003","51.5015340412981","131.491224609942"
"151","Callicebus melanochir","6.99923294002417","60.4965830357111","154.494981460734","11.9988843919956","21.5004180775897","27.9997223876373","228.006064583505"
"152","Callicebus nigrifrons","9","61.0004177375986","187.999307371805","15","18.999999744","77.0005563994065","54.9988863931893"
"153","Callicebus personatus","8.00000001940698","59.9967927963226","179.992053176968","13.9999999805925","20.0002788940011","70.9986017448065","71.997781432439"
"154","Callimico goeldii","6.99999996739809","75.0002785453953","47.9995823236025","9","24.0001392150006","31.9995824423942","312.016709447834"
"155","Callistomys pictus","6.99923294002417","60.4965830357111","148.997070482848","11.9988148062004","22.000209316206","24.5004890780135","234.508989151391"
"156","Callithrix aurita","8.49993041849915","56.0002087250964","212.995260291595","14.9999303019034","18.0002087699059","68.001461029506","88.5034217460657"
"157","Callithrix flaviceps","8.49972114110797","57.4996509201224","191.99637827145","13.9997211528106","19.5005573288934","77.9973495543179","62.0085098355847"
"158","Callithrix geoffroyi","7.99986055299943","60.000000019407","173.993445582237","13.9987450934401","21.999721680815","62.9974895421409","92.0182655360401"
"159","Callithrix jacchus","9","69.0008355340034","111.001674327538","13.0000002394126","25.0002786345891","89.0016716863542","11.9994421891682"
"160","Callithrix kuhlii","7.49951192349806","61.4980474239934","154.494981460734","12.4993724627926","21.0002788882965","39.9982569281994","165.510321052025"
"161","Callithrix penicillata","9.00013941900055","63.9997211814031","130.999724582427","14.9998606084014","21.9998606163997","83.9956776006175","23.9987461918055"
"162","Calomys boliviae","9.00055674183144","64.9983287923583","175.016020859022","15.9991648321791","12.0009750970039","82.9997206858819","28.9958232712638"
"163","Calomys callidus","9","42.0002784826103","439.997494480771","21","14.0001391310006","42.9995811549983","135.000560439466"
"164","Calomys callosus","9","62.0001389195997","158.998469371463","14.9998607809994","22","69.0008359832072","55.9970817537349"
"165","Calomys expulsus","9.00027859859414","66.0005574691827","126.003208317013","14.0001391555947","23","87.9976282828653","13.005440121107"
"166","Calomys fecundus","10","60.9998596514273","239.999176571539","17.000000203393","12.0009750970039","82.9998605908203","24.0015345949317"
"167","Calomys hummelincki","7.99986065477677","69.0011145451871","90.0020885248463","11.9998606135908","25.9999999805902","75.9976320344919","44.9987471593624"
"168","Calomys laucha","9","42.0001393830006","444.998325355039","21","12.0002785100011","40.9995814383919","112.005436875807"
"169","Calomys lepidus","12.9991647053894","68.9999302431067","157.500491028093","18.9987470180842","5.00006959319626","101.49812041258","15.5004182853946"
"170","Calomys musculinus","10","41.9998608969994","512.996797236215","24.0001390756159","9.00000027999999","52.000416533617","45.9999993906022"
"171","Calomys sorellus","9.99958221039028","73.9987469311741","93.9962408137685","12.9995822063897","4.00111410157009","77.999304725605","52.0125274131574"
"172","Calomys tener","9.00000001940392","62.0002783323016","161.498192574686","15","21.0002784426014","78.0004178807027","47.4986082083839"
"173","Calomys tocantinsi","9","64.0005569691905","97.0001405782385","13.9999999805947","26","81.9998612284041","11.0005563423743"
"174","Calomys venustus","10","42.0001388596148","494.99818934838","23","10","66.9994421273847","37.9995823916119"
"175","Caluromys derbianus","5.99999989549976","63.9999301978858","90.0022287402131","9.99923399409777","23.0001393247004","58.001114441705","175.492127401359"
"176","Caluromys lanatus","7.99986078899944","68.0004176330017","74.9984688833656","10.9999999085936","23.0001392550006","46.0026452022124","210.983008881467"
"177","Caluromys philander","8","68.000766219688","83.0004874233246","11.999581841877","24.9998606372968","66.9990254783376","103.532876159315"
"178","Caluromysiops irrupta","7.99993040419987","68.9998606066974","69.5006279200533","11","23.0001392670006","60.4996521200798","101.001184466475"
"179","Calyptophractus retusus","9.99986082899943","51.0001389937878","355.99554382204","18.9997214779989","19.0001391590006","68.9990240269961","35.0040372645932"
"180","Canis latrans","9.99986072470656","27.9999999805922","912.504737018027","36.0000000291074","-5.00013942730014","47.9999317789684","78.0006948489261"
"181","Canis lupus","4.00013955327644","11.9998604289994","1170.98569260382","35.9998603118061","-31.9992330426447","55.0006980250028","32.0011164748028"
"182","Capromys pilorides","6.49923372290279","52.4951237028232","166.502020857435","11.9984676040377","23.9997909974986","56.4992339127696","124.000278387727"
"183","Carterodon sulcidens","9.0002785671905","63.0004177695958","151.999027130821","14.9998608444031","20.9995817264036","88.0008355540034","23.9997210957846"
"184","Catagonus wagneri","9.99986065639138","51.0002783373936","352.993178166549","18.9997214739989","19.0001393590006","67.9983276347816","41.0054342482918"
"185","Cavia aperea","9","59.0002785363027","205.997982973238","15","19.9999999999933","55.0007654169944","106.508441043691"
"186","Cavia fulgida","8.99958182211155","58.997977568492","192.499375925172","14.9997213048047","19.0000000117018","64.4994399702953","90.5203556232533"
"187","Cavia intermedia","3.9994426353958","31.9970740379784","294.992612026951","11.9993032203952","17.0004179496036","27.9987451247814","295.000832087285"
"188","Cavia magna","7.99937258128276","42.9990932667379","376.494703449969","17.4993028426932","13.0002092445008","15.0000701271974","311.998181334934"
"189","Cavia patzelti","7.99972148139473","79.0006961700235","61.9955447018576","9.99972148139474","9.00208931482076","18.0029235723031","412.053841293368"
"190","Cavia tschudii","10","71.0004873117192","113.499651622191","15.0000001726083","8.00236736452967","88.9990944794833","25.5116930294265"
"191","Cebus aequatorialis","5.00041782190816","74.9997913466562","75.4979801848978","7.00034819840788","22.998189262878","95.4889964610993","74.0484008570106"
"192","Cebus albifrons","7","75.9997213979989","49.0002786838152","9","25","42.997354649527","286.978971713013"
"193","Cebus castaneus","7.99986073299944","71.0001391510006","69.9960998392892","10.9997212409333","25","53.9984676778156","230.000973583237"
"194","Cebus cuscinus","7.99993041019597","70.9997213616943","87.4993749801912","10.9999304081965","21.5004177656081","58.9999999170896","127.49957875796"
"195","Cebus kaapori","7.9998607261732","72.0001391921765","86.0006973652388","10.9999999805874","26","77.9993049049972","87.9834213530304"
"196","Cebus leucocephalus","7.49958204929455","76.9994426319397","52.0014623905346","9.99937309790226","25.500139321","57.5013581618649","75.5028559968408"
"197","Cerdocyon thous","9","63.9997214414025","134.996032083241","14.0000000097002","22.0004178973018","66.9992346249089","72.0034857032283"
"198","Cerradomys maracajuensis","9","61.9998603883992","166.99693690419","15","21.9998608484003","69.0008359832072","67.998606082792"
"199","Cerradomys marinhus","10","65.0001391910006","120.997215607837","14.9998605924059","22.00000024","89.000279345408","11.999024777217"
"200","Cerradomys scotti","9","63.0000000388106","130.999724582427","14.9998608284042","22.9998606329994","75.001532018802","45.9967978411911"
"201","Cerradomys subflavus","9","65.9998607001191","148.496792304853","13.999999872292","22.0002789020011","84.9998600773668","31.9991655231031"
"202","Chacodelphys formosa","9","44.5004176436086","389.497145791041","19.9997911791957","16.5001392570008","45.4988153789779","134.506342390112"
"203","Chaetodipus ammophilus","4.99888602156553","35.9933161293932","335.998055322552","13.998886212958","20.0001391516081","131.996519351519","1.9999998473925"
"204","Chaetodipus arenarius","11.9976330698301","45.9925505658688","419.521689651202","22.9986773265848","15.9999998980003","78.0032710551992","2.49979117119625"
"205","Chaetodipus artus","13.0002785106064","53.9995821263936","377.007522659846","23.0002785493959","17.9981896643874","111.994012522397","16.0087721813776"
"206","Chaetodipus goldmani","14.4999999960006","51.499860351","495.504740505458","27.5000697831979","15.9988862422984","109.996936869868","22.0061259395911"
"207","Chaetodipus hispidus","12","37.498677223493","773.00522770204","32.9997214573981","5.99993021649972","57.0006965658948","46.0004175601136"
"208","Chaetodipus lineatus","12.9998608163958","59.9995823131875","288.007103005857","21.9998608163958","12.999999864","71.9987464735985","35.0009743237967"
"209","Chaetodipus pernix","12.0004874374104","51.5003478395011","397.002789538376","22.0006963856089","17.9988858896929","113.498816658799","12.0064058464435"
"210","Chaetodipus rudinoris","11.9974937787067","44.9977734247145","497.00668107042","21.9984683559592","15.9999998153925","77.005148356488","2.00013932021556"
"211","Chaetodipus spinatus","11.9976330698301","43.9961704957204","501.751670302933","22.9986773265848","16.0002784792144","79.4970756004437","2.49972154017806"
"212","Chaetomys subspinosus","6.99923294002417","59.4960951156894","160.490868052217","11.9988148062004","22.00013960041","36.0015339033626","191.988030011411"
"213","Chaetophractus vellerosus","10","49.0004176456098","380.988714054925","20.9998606329994","12.0019492490371","73.9995814716114","33.0029278802278"
"214","Chaetophractus villosus","10","41.999582290524","497.997492104295","23.9986759626314","8.99993033819096","46.5001382876206","53.9956822157237"
"215","Chelemys macronyx","9.00027864600111","40.9998609209994","436.010869617857","21.9986094185506","1.00027837924286","52.001252218382","102.991505913131"
"216","Chelemys megalonyx","8.49958312222193","48.4995131263956","277.022833281592","16.5000016319891","9.99951211535036","83.0009036328825","63.0066926462625"
"217","Cheracebus lucifer","6.00020892310164","78","45.5002782986017","8","24.0001392976025","18.9998606632993","628.501117536198"
"218","Cheracebus lugens","7","77.0005569457896","56.0016721129268","9.00000001940699","24.0000000194031","40.0004178964014","391.987884230778"
"219","Cheracebus medemi","6.50020886880125","76.4995820936","66.5016713789977","9.00013925100056","23.9993734577888","26.0015321381027","643.468522023022"
"220","Cheracebus purinus","6.99999998059858","76.5001392192993","39.9993731821982","8.99999998059858","25.000069685201","41.499164590802","281.513366783251"
"221","Cheracebus regulus","6.99986079039835","77.0000000442993","41.0001392579001","8.99986077299944","25","32.4993736258983","407.004799357702"
"222","Cheracebus torquatus","6.00013922359719","76.9996517636041","43.5003480117096","8","25","25.0011144805136","490.987673701385"
"223","Chibchanomys orcesi","7.9999303291061","76.9999304701957","55.999790958708","9.99999998060638","15.5014621020506","50.4975633428827","136.031337055624"
"224","Chibchanomys trichotis","7.00041782560026","83.9972140198144","36.0082192309964","9.99999998059579","17.0022284529458","39.0012536929907","262.989341234327"
"225","Chilomys instans","7.00027853400113","79.9987463756028","45.0068254754547","9.00027860260024","17.0022284529458","38.0012540019922","273.97158177712"
"226","Chinchilla chinchilla","13.9998607979115","65.0002088385008","301.497419938907","22.4999997655243","3.00027841030516","115.502367929756","7.99895549105801"
"227","Chinchilla lanigera","7.00013974976827","49.9975635324015","248.539574141902","14.0009757720806","11.4978403439495","121.494009248381","3.50877744334019"
"228","Chinchillula sahamae","11.9995822036058","72.9997910033228","115.001115083128","16.5002088037181","4.00013940857059","96.998259170822","27.5027171568038"
"229","Chironectes minimus","7.99930349521318","70.000139230397","74.998329583388","10.000417850789","23.9998607529994","46.9990244345407","227.999161284473"
"230","Chiropotes albinasus","8","67.9998606149983","61.9999308097364","11.9997911189011","25","64.0001395235964","96.5031315270043"
"231","Chiropotes chiropotes","7.00027861629679","73.9997909512029","65.5009748924776","10.0001393090003","25","54.0006274020955","240.499023290608"
"232","Chiropotes satanas","8","71.9996516459109","87.001045077861","11.4997215608223","26","80.5009057295037","73.0014599885922"
"233","Chiropotes utahickae","8","69.9999999217049","82.5006269032676","11.0001393855922","25.000000192","70.0000002114087","72.4988816999243"
"234","Chlamyphorus truncatus","11","42.9999302181929","563.501043885121","26.9997215339997","9.00013921530793","56.5006952582357","43.500070505192"
"235","Choloepus didactylus","7","75.0002784460011","54.0004181518123","9.00013925100057","25","43.0015313792289","287.004312830017"
"236","Choloepus hoffmanni","7","70.9995821857878","58.002646468852","9.99999998060638","24.0001392150006","55.9991649047839","159.999997696263"
"237","Chrysocyon brachyurus","9","61.0004179618973","177.995468898489","15","21","71.0004180264009","55.0002799182767"
"238","Clyomys laticeps","9.0001391535961","62.0002783323016","168.997356111989","15","21","77.5007661942035","48.9984689106944"
"239","Coendou baturitensis","8.99791010290674","76.9947050526419","55.993452333552","11.9974922053215","26","99.9994436897484","13.0020886307591"
"240","Coendou bicolor","7","75.0006265533225","57.9999303757847","9.9996518381957","23.499721329402","42.9998611412081","265.987117955435"
"241","Coendou ichillus","6.00000000969876","77.9996519121976","55.999860589189","8","24","16.0000000606025","607.997559197631"
"242","Coendou insidiosus","6.99944168740974","60.9959562198046","158.990381223649","11.9988843919956","22.000139427593","52.0011160056569","161.984815772769"
"243","Coendou melanurus","7.99909461849688","73.9996515464986","65.0012540828563","10.0000000097043","25","52.4991642192657","243.502644996517"
"244","Coendou mexicanus","8.00013926239974","59.9995817543957","158.005713918195","13.9998606449994","23","68.9983285685913","97.0008355034128"
"245","Coendou nycthemera","6.99986077841033","70.0000002051149","81.0006968775387","9.99986076670516","25.9998607124056","62.0006966414406","169.500142753422"
"246","Coendou prehensilis","8","68.0002785146019","85.0002092689501","11.999860788706","24.0002088130855","60.0000696014997","119.000279463306"
"247","Coendou pruinosus","7.99979102409383","77.997770797318","59.5036231691943","10.0002089213973","24.0001392910006","46.5009054713443","154.989618581734"
"248","Coendou quichua","6.5000000930999","80.9999999366911","29.5020195053842","8.00000006340058","23.9990249976808","38.9995128364828","306.786417183212"
"249","Coendou roosmalenorum","7","73.499930161003","42.0000698449964","9.99986078099944","25.999860646701","54.9993735747968","155.004593991331"
"250","Coendou rufescens","7.99972143340142","79.9987460802109","51.0041794117966","9.99958221378781","18.0011142561984","34.995544054313","334.007939969167"
"251","Coendou speratus","6.99930239358133","66.9970698747407","115.992331156633","9.99916292658078","23.0004181295858","56.0015336718379","123.989276879752"
"252","Coendou spinosus","9","51.9995108675925","296.496727712092","16.9994426356968","16.9999301864997","26.9997207896949","255.995414949783"
"253","Coendou vestitus","8.00013926759886","81.0003482723045","41.0009747437755","10.0001392675989","21.4996515576972","38.0009053211876","310.496446134608"
"254","Conepatus chinga","9.99986063299944","47.0001391703942","396.004170792493","20.9995818657811","12.0001391230006","55.0005565141932","73.0009754850039"
"255","Conepatus humboldtii","9.99999998062421","40.0000002606281","525.002509350677","25.0000000193758","2.00083524662368","30.0011111320047","52.9980509043641"
"256","Conepatus leuconotus","12.9998608009994","48.0001390310005","513.013365009466","26.0006961968153","12.00111401041","71.9977715621886","36.0009742959857"
"257","Conepatus semistriatus","7.9993029324264","68.0004180061891","103.995750624267","11.9986766439999","24.0002783608848","61.9979107668963","93.5034817976997"
"258","Cratogeomys fulvescens","10.9992340640996","64.996936141907","178.514275093249","17.4993036659012","13.5013923732111","78.4997204249014","53.0144844764227"
"259","Cratogeomys merriami","12.0000695667089","65.0001390443234","181.999512592713","19.4999999535109","16.4990251813728","96.4958915341605","25.0078001547937"
